"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Evento cultural destaca diversidad creativa femenina en cómics durante la Feria Internacional del Libro.","Durante la Feria del Libro, artistas visuales exploran temas contemporáneos desde perspectivas únicas, enfatizando narrativas centradas en experiencias personales y colectivas mediante formatos innovadores.","gestion",2019-08-02,"Evento cultural destaca diversidad creativa femenina en cómics durante la Feria Internacional del Libro.. Durante la Feria del Libro, artistas visuales exploran temas contemporáneos desde perspectivas únicas, enfatizando narrativas centradas en experiencias personales y colectivas mediante formatos innovadores.","-1","Unknown",0.0188,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.0719,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.2151
"DISNEY+: PROBLEMAS EN SU LANZAMIENTO","La plataforma enfrentó dificultades técnicas durante su debut en EE.UU., impidiendo acceso a usuarios. Sin embargo, planea extenderse a América Latina en 2020, ofreciendo precios competitivamente bajos comparados con otras opciones digitales disponibles actualmente.","gestion",2019-11-13,"DISNEY+: PROBLEMAS EN SU LANZAMIENTO. La plataforma enfrentó dificultades técnicas durante su debut en EE.UU., impidiendo acceso a usuarios. Sin embargo, planea extenderse a América Latina en 2020, ofreciendo precios competitivamente bajos comparados con otras opciones digitales disponibles actualmente.","670","marketing digital, mercado electronico, digital america latina, comercio electronico, centro economia digital",1,"-1","Unknown",0.0469,"777","servicios streaming, servicio streaming, netflix, series originales, contenidos premium",0.084
"Teatro y música convergen en festivales urbanos","Eventos culturales en varias capitales latinoamericanas ofrecen experiencias únicas combinando teatro innovador y conciertos musicales, atrayendo públicos diversos interesados en expresiones artísticas multidisciplinares.","gestion",2018-09-18,"Teatro y música convergen en festivales urbanos. Eventos culturales en varias capitales latinoamericanas ofrecen experiencias únicas combinando teatro innovador y conciertos musicales, atrayendo públicos diversos interesados en expresiones artísticas multidisciplinares.","-1","Unknown",0.0162,"-1","Unknown",0.0874,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.1249
"Malí celebra su cultura con subasta benéfica","Se llevará a cabo una subasta destinada a financiar proyectos culturales en Malí, donde participará una variedad de obras de arte contemporáneo y regional, incluyendo piezas emblemáticas de reconocidos artistas africanos.","gestion",2018-09-18,"Malí celebra su cultura con subasta benéfica. Se llevará a cabo una subasta destinada a financiar proyectos culturales en Malí, donde participará una variedad de obras de arte contemporáneo y regional, incluyendo piezas emblemáticas de reconocidos artistas africanos.","-1","Unknown",0.0251,"-1","Unknown",0.089,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0985
"Bravho apunta a entrar a Alemania y Rusia en el 2015","Según Adolfo Paredes, gerente de ventas de Bravho, están interesados en ingresar con puntos de venta de la marca a centros comerciales de Lima. También comentó que venían negociando con varios malls. Consideramos que los malls son una buena vitrina para nuestros productos, por lo que buscamos entrar a algunos centros comerciales, afirmó.","gestion",2014-09-22,"Bravho apunta a entrar a Alemania y Rusia en el 2015. Según Adolfo Paredes, gerente de ventas de Bravho, están interesados en ingresar con puntos de venta de la marca a centros comerciales de Lima. También comentó que venían negociando con varios malls. Consideramos que los malls son una buena vitrina para nuestros productos, por lo que buscamos entrar a algunos centros comerciales, afirmó.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0198,"-1","Unknown",0.0968,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.1463
"Casai inaugura nueva sucursal","Anunciándose previamente, Casai abre su décima quinta tienda en Mall Aventura Santa Anita, representando una inversión significativa y disponibilidad de miles de SKU.","gestion",2015-09-11,"Casai inaugura nueva sucursal. Anunciándose previamente, Casai abre su décima quinta tienda en Mall Aventura Santa Anita, representando una inversión significativa y disponibilidad de miles de SKU.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2942,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1605,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",1
"Sumar operará propio centro comercial","Un diseño preliminar sugiere que el área comercial tendrá pequeñas tiendas, restaurantes, bancos y espacios de entretenimiento, siendo liderada por un supermercado formato express. Este complejo ofrecerá conexión indirecta con el hotel cercano, permitiendo también el acceso público.","gestion",2015-09-11,"Sumar operará propio centro comercial. Un diseño preliminar sugiere que el área comercial tendrá pequeñas tiendas, restaurantes, bancos y espacios de entretenimiento, siendo liderada por un supermercado formato express. Este complejo ofrecerá conexión indirecta con el hotel cercano, permitiendo también el acceso público.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2209,"-1","Unknown",0.0869,"-1","Unknown",0.0628
"LEYENDAS DE LA MÚSICA Y EL CINE DAN LECCIÓNSSUPERACIÓN","Las bandas musicales y actores icónicos muestran cómo reinventarse y volver a los orígenes puede significar éxito duradero. Ejemplos notables incluyen a The Rolling Stones y Clint Eastwood.","gestion",2017-03-09,"LEYENDAS DE LA MÚSICA Y EL CINE DAN LECCIÓNSSUPERACIÓN. Las bandas musicales y actores icónicos muestran cómo reinventarse y volver a los orígenes puede significar éxito duradero. Ejemplos notables incluyen a The Rolling Stones y Clint Eastwood.","523","festival cine, cine lima, cine, cinematografico, cines",0.1917,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.0769,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.229
"FESTIVAL INTERNACIONALENCASA PERÚ","Del 24 al 30 de marzo tendrá lugar el Festival Internacional de Música de Alturas en ciudades como Lima, Cuzco y Ayacucho, presentándose artistas internacionales.","gestion",2017-03-09,"FESTIVAL INTERNACIONALENCASA PERÚ. Del 24 al 30 de marzo tendrá lugar el Festival Internacional de Música de Alturas en ciudades como Lima, Cuzco y Ayacucho, presentándose artistas internacionales.","523","festival cine, cine lima, cine, cinematografico, cines",0.1681,"-1","Unknown",0.1103,"676","centro cultural, internacionales, culturales, tiene, audiencias",1
"Sector Confecciones Grupo Pinto busca socio estratégico","Para entrar a prendas especializadas –La empresa de origen ecuatoriano abastece por ahora al mercado europeo con maquila para retailers y marcas propias.","gestion",2015-09-11,"Sector Confecciones Grupo Pinto busca socio estratégico. Para entrar a prendas especializadas –La empresa de origen ecuatoriano abastece por ahora al mercado europeo con maquila para retailers y marcas propias.","-1","Unknown",0.0048,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",1,"-1","Unknown",0.0142
"Quieres un consejo Fl. CL! 5530 es sólo ego e ignorancia disfrazados de charlatanes...","Entrevista con Diqui James, creativo detrás de Fuerza Bruta, abordando temas de producción, balance entre creatividad y pragmatismo financiero, además de compartir experiencias personales frente a la crítica y expectativas externas.","gestion",2015-09-11,"Quieres un consejo Fl. CL! 5530 es sólo ego e ignorancia disfrazados de charlatanes.... Entrevista con Diqui James, creativo detrás de Fuerza Bruta, abordando temas de producción, balance entre creatividad y pragmatismo financiero, además de compartir experiencias personales frente a la crítica y expectativas externas.","-1","Unknown",0.0303,"-1","Unknown",0.0176,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0586
"Grupo Wieze discute fusión con Parque Arauco","Ambas partes están explorando posibles fusiones comerciales que involucran intereses significativos en centros comerciales urbanos importantes.","gestion",2018-02-21,"Grupo Wieze discute fusión con Parque Arauco. Ambas partes están explorando posibles fusiones comerciales que involucran intereses significativos en centros comerciales urbanos importantes.","-1","Unknown",0.015,"-1","Unknown",0.0396,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.1329
"Entrevista","Procede La música no siempre basta, la imagen tiende a ser primordial  El hombre que ha estado detrás de distintas producciones para artistas como Santana, Sting y Justin Timberlake, ahonda en su trayectoria y hace hincapié en su visión sobre la industria.  Karen Rojas Andía kroasdugenesnot.com.pe  ...una nominación masiva... PUEDES HACER UNA SUGERENCIA? ¿Claro qué molesta SI NO ES MÁS QUE EL NÚMERO FINAL DEL ÁLBUM?: Sumo éxito en unas pocas décadas?  (…) Est bien sólo me interesa la parte donde hablo  Productor estadounidense al cual algunos llaman superdotado, de quien muchos de las producciones musicales más populares. Probablemente apreciarías el potencial éxito que tendría o no un nuevo proyecto?  Es difícil decir qué es lo que hace que una canción sea exitosa. He tenido discográficas que han rechazado sencillos que terminaron siendo éxitos. Por ejemplo?, En su momento nadie imaginaba que Smooth más conocida como Maria Maria, de Santana, empatara con Billie Jean, de Michael Jackson, cantidad de países ganándoles el grammy, ni que vendiera más de treinta millones de copias. Que elementos conforman un álbum garantizando así logros?  Creo que lo que realmente garantiza las giras internacionales o la popularidad de los artistas son los hits. El talento del artista, su presencia; entran a fallar el compromiso con la disquera, la dedicación del equipo de producción, el género, grados individuales; identificar quién va a llegar al corazón de cada oyente. Quizás eso es mi yo más joven, lo llevo hasta hoy al centro de mis metas, enganche.  Como definiría el mercado de crossover?. Cuál es su espacio de crecimiento?  Hay varios tipos de mercados para el crossover. He trabajado crossovers con diferentes artistas latinos como Bon Jovi, Janet Jackson, Michael Jackson, Toni Braxton, etcétera. En el mundo latino, vemos artistas como Luis Fonsi, Ricky Martin, Shakira que ya están haciendo crossover hacia la escena internacional. Creo que veremos más y más hibridos desarrollándose en el futuro.  La colaboración es el camino para asegurar mayor rentabilidad?. ¿En cuanto momento podría, sin embargo, fallar?  Estoy completamente de acuerdo en que las colaboraciones aseguran una mayor rentabilidad, son un método que ha hecho también que los conciertos o festivales sean exitosos. Sin embargo, veo que el único problema es que se convierte en norma y las disqueras no siempre saben cuales artistas combinar, piensan que al juntar a tres o cuatro artistas tienen garantizada la audiencia. Pero la audiencia es inteligente.  Cuál es su mecánica de trabajo?  Ahora tengo el lujo de revisar con quienes artistas elijo trabajar. Tal vez fue hace 20 años cuando decidí que no iba a perderme oportunidades difíciles y semi-talentosos. Puedo decir que trabajar con artistas como Gian Marco Zignago, por ejemplo, supuso una hermosa experiencia.","gestion",2018-11-16,"Entrevista. Procede La música no siempre basta, la imagen tiende a ser primordial  El hombre que ha estado detrás de distintas producciones para artistas como Santana, Sting y Justin Timberlake, ahonda en su trayectoria y hace hincapié en su visión sobre la industria.  Karen Rojas Andía kroasdugenesnot.com.pe  ...una nominación masiva... PUEDES HACER UNA SUGERENCIA? ¿Claro qué molesta SI NO ES MÁS QUE EL NÚMERO FINAL DEL ÁLBUM?: Sumo éxito en unas pocas décadas?  (…) Est bien sólo me interesa la parte donde hablo  Productor estadounidense al cual algunos llaman superdotado, de quien muchos de las producciones musicales más populares. Probablemente apreciarías el potencial éxito que tendría o no un nuevo proyecto?  Es difícil decir qué es lo que hace que una canción sea exitosa. He tenido discográficas que han rechazado sencillos que terminaron siendo éxitos. Por ejemplo?, En su momento nadie imaginaba que Smooth más conocida como Maria Maria, de Santana, empatara con Billie Jean, de Michael Jackson, cantidad de países ganándoles el grammy, ni que vendiera más de treinta millones de copias. Que elementos conforman un álbum garantizando así logros?  Creo que lo que realmente garantiza las giras internacionales o la popularidad de los artistas son los hits. El talento del artista, su presencia; entran a fallar el compromiso con la disquera, la dedicación del equipo de producción, el género, grados individuales; identificar quién va a llegar al corazón de cada oyente. Quizás eso es mi yo más joven, lo llevo hasta hoy al centro de mis metas, enganche.  Como definiría el mercado de crossover?. Cuál es su espacio de crecimiento?  Hay varios tipos de mercados para el crossover. He trabajado crossovers con diferentes artistas latinos como Bon Jovi, Janet Jackson, Michael Jackson, Toni Braxton, etcétera. En el mundo latino, vemos artistas como Luis Fonsi, Ricky Martin, Shakira que ya están haciendo crossover hacia la escena internacional. Creo que veremos más y más hibridos desarrollándose en el futuro.  La colaboración es el camino para asegurar mayor rentabilidad?. ¿En cuanto momento podría, sin embargo, fallar?  Estoy completamente de acuerdo en que las colaboraciones aseguran una mayor rentabilidad, son un método que ha hecho también que los conciertos o festivales sean exitosos. Sin embargo, veo que el único problema es que se convierte en norma y las disqueras no siempre saben cuales artistas combinar, piensan que al juntar a tres o cuatro artistas tienen garantizada la audiencia. Pero la audiencia es inteligente.  Cuál es su mecánica de trabajo?  Ahora tengo el lujo de revisar con quienes artistas elijo trabajar. Tal vez fue hace 20 años cuando decidí que no iba a perderme oportunidades difíciles y semi-talentosos. Puedo decir que trabajar con artistas como Gian Marco Zignago, por ejemplo, supuso una hermosa experiencia.","523","festival cine, cine lima, cine, cinematografico, cines",0.1612,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.0779,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0848
"EL HOMBRE DEL SUBSUERO, LA OBRA TEATRAL DIRIGIDA POR JOSE MANUEL MÁRQUEZ","Jose Manuel Márquez, reconocido director cinematográfico, realiza su transición exitosa al ámbito teatral con la dirección de El Hombre del Subsuelo, inspirada en la narrativa clásica de Fiódor Dostoievsky. Su trayectoria diversa demuestra versatilidad en múltiples disciplinas artísticas, consolidándose también en producciones contemporáneas fuera del cine.","gestion",2014-09-19,"EL HOMBRE DEL SUBSUERO, LA OBRA TEATRAL DIRIGIDA POR JOSE MANUEL MÁRQUEZ. Jose Manuel Márquez, reconocido director cinematográfico, realiza su transición exitosa al ámbito teatral con la dirección de El Hombre del Subsuelo, inspirada en la narrativa clásica de Fiódor Dostoievsky. Su trayectoria diversa demuestra versatilidad en múltiples disciplinas artísticas, consolidándose también en producciones contemporáneas fuera del cine.","-1","Unknown",0.0811,"-1","Unknown",0.0796,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0456
"MOGLOLLN REFLEXIONA SOBRE EXITOS COMPOSITORIOS","Estanis Mogollón compartió reflexiones personales sobre su trayecto artístico, destacando la importancia de crear música genuina y accesible que conecte emocionalmente con el público, independientemente de las fluctuaciones temporales en estilo musical predominante.","gestion",2018-09-14,"MOGLOLLN REFLEXIONA SOBRE EXITOS COMPOSITORIOS. Estanis Mogollón compartió reflexiones personales sobre su trayecto artístico, destacando la importancia de crear música genuina y accesible que conecte emocionalmente con el público, independientemente de las fluctuaciones temporales en estilo musical predominante.","523","festival cine, cine lima, cine, cinematografico, cines",0.303,"-1","Unknown",0.041,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.1555
"CARSA ABRA IR HA MENDE AO NOVE TIENDAS EM PROVINCIAS","Em outubro deste ano, Car sa cum ple 60 anos no pas,e para reforcar sua presença planeia abrirmuitas novas lojas nas proximasprovncias, enquanto suas operações existentes (63) a ideia é começarem uma nova fase de expansão. Julio Torero, diretor de Marketing e Compras da cade ia, detalhou os planos futuros, mencionando possíveis mudanças nos espaços físicos e introdução de mais produtos na linha branca. Ele também falou sobre expectativas de crescimento durante promoções especiais, visando atrair diferentes segmentos de clientes.","gestion",2013-07-11,"CARSA ABRA IR HA MENDE AO NOVE TIENDAS EM PROVINCIAS. Em outubro deste ano, Car sa cum ple 60 anos no pas,e para reforcar sua presença planeia abrirmuitas novas lojas nas proximasprovncias, enquanto suas operações existentes (63) a ideia é começarem uma nova fase de expansão. Julio Torero, diretor de Marketing e Compras da cade ia, detalhou os planos futuros, mencionando possíveis mudanças nos espaços físicos e introdução de mais produtos na linha branca. Ele também falou sobre expectativas de crescimento durante promoções especiais, visando atrair diferentes segmentos de clientes.","-1","Unknown",0.0146,"455","uma, primeiro, do pais, ou, embora",0.0998,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.1417
"APOVECHAR POTENCIAL DE CALLES ALEDANAS","Volver a renacer centro comercial Camino Real (lentenorio y algunos socios ya tienen el 90% de los locales.) Inversiones Centenario tiene como objetivo convertirse en el centro comercial de San Luis. La empresa posee un banco de tierras de más de mil hectáreas en el país y actualmente tiene 20 proyectos en marcha. Al año 2015 tendrá siete malls. Próxi-mos meses se pondrá en marcha la renovación.","gestion",2013-06-17,"APOVECHAR POTENCIAL DE CALLES ALEDANAS. Volver a renacer centro comercial Camino Real (lentenorio y algunos socios ya tienen el 90% de los locales.) Inversiones Centenario tiene como objetivo convertirse en el centro comercial de San Luis. La empresa posee un banco de tierras de más de mil hectáreas en el país y actualmente tiene 20 proyectos en marcha. Al año 2015 tendrá siete malls. Próxi-mos meses se pondrá en marcha la renovación.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0165,"-1","Unknown",0.0252,"-1","Unknown",0.0941
"Funcionario descarta apertura de mega centro comerciales","Roberto Maza, director de Planeamiento Urbano de la Municipalidad de Lima, señaló que actualmente no existe ninguna solicitud formal para desarrollar megacentros comerciales en la ciudad. No hemos recibido ningún antecedente ni consulta alguna, afirmó.","gestion",2013-06-17,"Funcionario descarta apertura de mega centro comerciales. Roberto Maza, director de Planeamiento Urbano de la Municipalidad de Lima, señaló que actualmente no existe ninguna solicitud formal para desarrollar megacentros comerciales en la ciudad. No hemos recibido ningún antecedente ni consulta alguna, afirmó.","-1","Unknown",0.0094,"-1","Unknown",0.0432,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.1971
"Black Shades Abre Tienda Multimarca de Lujo","Nuevo emprendimiento de Grupo Yago introduce variedad de artículos de diseño internacional sin precedentes en el país. Ubicación privilegiada facilita visibilidad y atracción de consumidores exigentes.","gestion",2018-06-18,"Black Shades Abre Tienda Multimarca de Lujo. Nuevo emprendimiento de Grupo Yago introduce variedad de artículos de diseño internacional sin precedentes en el país. Ubicación privilegiada facilita visibilidad y atracción de consumidores exigentes.","-1","Unknown",0.047,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1974,"-1","Unknown",0.0738
"Moda y Accesorios Como Próxima Apuesta de G&G Joyeros","Jack Gomberoff menciona incursión en línea de moda y accesorios, complementando oferta existente de joyería y relojería. Objetivo principal es diversificar cartera de productos ofrecidos en puntos claves urbanos.","gestion",2018-06-18,"Moda y Accesorios Como Próxima Apuesta de G&G Joyeros. Jack Gomberoff menciona incursión en línea de moda y accesorios, complementando oferta existente de joyería y relojería. Objetivo principal es diversificar cartera de productos ofrecidos en puntos claves urbanos.","577","vestimenta, outfits, fashion week, fashion, trajes",0.0583,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.266,"-1","Unknown",0.0791
"Presentación exclusiva de perfumes Versace en Lima","Anteriormente considerado prioritario ante países vecinos, Lima será sede inicial para el lanzamiento global del perfume masculino Eros de Versace. Destacando el dinámico crecimiento del consumo de lujo en el país sudamericano.","gestion",2013-06-14,"Presentación exclusiva de perfumes Versace en Lima. Anteriormente considerado prioritario ante países vecinos, Lima será sede inicial para el lanzamiento global del perfume masculino Eros de Versace. Destacando el dinámico crecimiento del consumo de lujo en el país sudamericano.","-1","Unknown",0.0536,"-1","Unknown",0.0416,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.165
"Renovación de mercados tradicionales en Minka","Minka inauguró su área renovada ‘Mi Pesca’, formando parte de un plan integral de reconversión de sectores tradicionales. Esta transformación permite adaptar antiguas plataformas mayoristas a formatos minoristas contemporáneos, buscando revitalización completa en próximos años.","gestion",2013-06-14,"Renovación de mercados tradicionales en Minka. Minka inauguró su área renovada ‘Mi Pesca’, formando parte de un plan integral de reconversión de sectores tradicionales. Esta transformación permite adaptar antiguas plataformas mayoristas a formatos minoristas contemporáneos, buscando revitalización completa en próximos años.","-1","Unknown",0.0086,"-1","Unknown",0.0738,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.1203
"Nuevo lanzamiento de marca propia de Big Head","Este Octubre, Big Head introducirá su primera línea de ropa denominada Trust, ofreciendo prendas a un costo promedio 40% inferior comparado con marcas reconocidas como Volcom. Inicialmente orientada a hombres adulto, eventualmente cubrirá nichos femeninos y juveniles.","gestion",2013-06-14,"Nuevo lanzamiento de marca propia de Big Head. Este Octubre, Big Head introducirá su primera línea de ropa denominada Trust, ofreciendo prendas a un costo promedio 40% inferior comparado con marcas reconocidas como Volcom. Inicialmente orientada a hombres adulto, eventualmente cubrirá nichos femeninos y juveniles.","-1","Unknown",0.0519,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1934,"-1","Unknown",0.0376
"Entrada de Sodimac al interior de Minka","Durante el mes de Agosto, Sodimac planea ocupar cerca de 11000 metros cuadrados en Plaza del Sol, además de expandirse en 4500 metros cuadrados adicionales frente al centro comercial. Proyectos estarán finalizados durante el año.","gestion",2013-06-14,"Entrada de Sodimac al interior de Minka. Durante el mes de Agosto, Sodimac planea ocupar cerca de 11000 metros cuadrados en Plaza del Sol, además de expandirse en 4500 metros cuadrados adicionales frente al centro comercial. Proyectos estarán finalizados durante el año.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0757,"-1","Unknown",0.0962,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",1
"Ampliación comercial en Minka","No sólo están llegando más tiendas ancla, también está aumentando la variedad de comerciantes menores. Por ejemplo, hace su entrada PinkBerry, junto con Taí Toy, Sara Sarah y expansiones de Coney Park. Nos encontramos negociando con otros operadores, menciona Lozada.","gestion",2013-06-14,"Ampliación comercial en Minka. No sólo están llegando más tiendas ancla, también está aumentando la variedad de comerciantes menores. Por ejemplo, hace su entrada PinkBerry, junto con Taí Toy, Sara Sarah y expansiones de Coney Park. Nos encontramos negociando con otros operadores, menciona Lozada.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0329,"-1","Unknown",0.0716,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.0416
"Urbi Propiedad Anunció Proyecto Power Center","Entre fines de 2017 e inicio de 2018, podría inaugurarse un centro comercial gestionado por Urbi Propiedades. Ubicado cerca de Plaza Vea, incluye diversas facilidades comerciales y requiere una inversión considerable superiores a los S/ 30 millones.","gestion",2016-12-05,"Urbi Propiedad Anunció Proyecto Power Center. Entre fines de 2017 e inicio de 2018, podría inaugurarse un centro comercial gestionado por Urbi Propiedades. Ubicado cerca de Plaza Vea, incluye diversas facilidades comerciales y requiere una inversión considerable superiores a los S/ 30 millones.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0274,"-1","Unknown",0.0747,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.24
"Ambos Centros Comerciales Sumarán Más de 900 Tiendas","Administradora Jockey Shopping Center comprará Boulevard de Asía. Operador del Jockey Plaza traerá conceptos de oficinas, educación y más al mall del sur de Lima. Generarán sinergias con YOY Lima Box Park. Negociación duró aproximadamente un año.","gestion",2019-09-04,"Ambos Centros Comerciales Sumarán Más de 900 Tiendas. Administradora Jockey Shopping Center comprará Boulevard de Asía. Operador del Jockey Plaza traerá conceptos de oficinas, educación y más al mall del sur de Lima. Generarán sinergias con YOY Lima Box Park. Negociación duró aproximadamente un año.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0819,"-1","Unknown",0.0162,"-1","Unknown",0.0536
"Relanzará Calvin Klein su marca y abre tiendas","Entre los próximos proyectos de tiendas que desarrollar Romero Torres se encuentran dos tiendas de Calvin Klein: un relanzamiento en el Jockey Plaza y una nueva tienda en Real Plaza Salaverry, así como corners de la marca. Ya se ha empezado la obra, la marca ha hecho un relanzamiento a nivel mundial, y uno de los primeros países donde lanzarán su marca es el Perú con estas tiendas, dijo Lorena Torres.  Así mismo, están trabajando en la nueva tienda que abrirá Tommy Hilfiger en Larcomar. Actualmente se encuentran terminando la producción del mobiliario para un corner de Polo Ralph Lauren en Ripley de San Isidro.","gestion",2015-10-09,"Relanzará Calvin Klein su marca y abre tiendas. Entre los próximos proyectos de tiendas que desarrollar Romero Torres se encuentran dos tiendas de Calvin Klein: un relanzamiento en el Jockey Plaza y una nueva tienda en Real Plaza Salaverry, así como corners de la marca. Ya se ha empezado la obra, la marca ha hecho un relanzamiento a nivel mundial, y uno de los primeros países donde lanzarán su marca es el Perú con estas tiendas, dijo Lorena Torres.  Así mismo, están trabajando en la nueva tienda que abrirá Tommy Hilfiger en Larcomar. Actualmente se encuentran terminando la producción del mobiliario para un corner de Polo Ralph Lauren en Ripley de San Isidro.","-1","Unknown",0.0588,"-1","Unknown",0.0566,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.1494
"Nuevo Propietario Buscar Maximizar la Experiencia de los Visitantes - Nuevo foco de atención","Jockey Mazá compra Boulevard de Asía y suma 900 tiendas Gerente general de Administradora Jockey Shopping Center revela a Gestión que incluirán oficinas, educación, salud y otros conceptos urbanos en el mall adquirido. También pretenden sinergias con YOY Lima Box Park. Boulevard de Asía planificaba sumar otro hotel y tienda ancla.","gestion",2019-09-04,"Nuevo Propietario Buscar Maximizar la Experiencia de los Visitantes - Nuevo foco de atención. Jockey Mazá compra Boulevard de Asía y suma 900 tiendas Gerente general de Administradora Jockey Shopping Center revela a Gestión que incluirán oficinas, educación, salud y otros conceptos urbanos en el mall adquirido. También pretenden sinergias con YOY Lima Box Park. Boulevard de Asía planificaba sumar otro hotel y tienda ancla.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.043,"-1","Unknown",0.0101,"-1","Unknown",0.0894
"Emprendimientos destacados","Serán inaugurados nuevos emprendimientos empresariales:  Servicios Mall Aventura  inicia obras para mall en IQUITOS  Tal como anunciamos (GESTIÓN 09.07.2018), RIPLEY planea desarrollar un mall en la selva del país. Ahora ese proyecto toma forma. De hecho, la empresa, a través de su brazo inmobiliario, ya empezó la construcción del Mall Aventura Iquitos, que contará con una superficie de 51,300 m², según informó el gerente corporativo de finanzas de la empresa RAFAEL FERRADA, a EL MERCUARIO CHILEANO. Además, señaló que dicho mall abrirá sus puertas el año 2021, y la inversión destinada ascendió a USD $70 millones.","gestion",2019-09-04,"Emprendimientos destacados. Serán inaugurados nuevos emprendimientos empresariales:  Servicios Mall Aventura  inicia obras para mall en IQUITOS  Tal como anunciamos (GESTIÓN 09.07.2018), RIPLEY planea desarrollar un mall en la selva del país. Ahora ese proyecto toma forma. De hecho, la empresa, a través de su brazo inmobiliario, ya empezó la construcción del Mall Aventura Iquitos, que contará con una superficie de 51,300 m², según informó el gerente corporativo de finanzas de la empresa RAFAEL FERRADA, a EL MERCUARIO CHILEANO. Además, señaló que dicho mall abrirá sus puertas el año 2021, y la inversión destinada ascendió a USD $70 millones.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0199,"-1","Unknown",0.0154,"-1","Unknown",0.107
"RIPLEY REFORZA MARCAS INTERNESS PARA COMPETIR CONTRA LAS FAST FASHIONS","Ripley aumentará espacio dedicado a sus marcas internas, especialmente dirigidas al público femenino, tales como Markiss y Index. Con planes de sustituir algunas marcas menos exitosas, continúa adaptándose rápidamente ante competidores emergentes en moda rápida.","gestion",2016-12-02,"RIPLEY REFORZA MARCAS INTERNESS PARA COMPETIR CONTRA LAS FAST FASHIONS. Ripley aumentará espacio dedicado a sus marcas internas, especialmente dirigidas al público femenino, tales como Markiss y Index. Con planes de sustituir algunas marcas menos exitosas, continúa adaptándose rápidamente ante competidores emergentes en moda rápida.","-1","Unknown",0.0356,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.0881,"-1","Unknown",0.0285
