"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Beneficios de realizar actividad fsica regular","Realizar aproximadamente diez mil pasos diariamente contribuye significativamente a mejorar patrones de insomnio y favorecer hábitos de vida saludables.","ojo",2019-11-22,"Beneficios de realizar actividad fsica regular. Realizar aproximadamente diez mil pasos diariamente contribuye significativamente a mejorar patrones de insomnio y favorecer hábitos de vida saludables.","889","beneficios nutritivos, beneficios nutricionales, alimentos especificos dieta, beneficios notables salud, beneficiosas salud",0.1296,"-1","Unknown",0.0679,"971","dieteticos, saludables, habitos alimenticios, dieta balanceada, dieteticas",0.0241
"Moratoria extendida para fundación de universidades","Decisión legislativa suspende temporalmente creación de entidades académicas nuevas, enfocado en optimización de sistemas existentes frente a problemas de control de calidad.","ojo",2018-04-26,"Moratoria extendida para fundación de universidades. Decisión legislativa suspende temporalmente creación de entidades académicas nuevas, enfocado en optimización de sistemas existentes frente a problemas de control de calidad.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0812,"-1","Unknown",0.0286,"959","universidad nacional mayor, universidad nacional, universidad, ministerio educacion, instituciones educativas",0.1259
"Denegatoriedad Institucional Impactará Miles de Estudiantes","Consecuencia administrativa derivada de decisiones regulatorias universitarias, afectando a numerosos estudiantes en diversas regiones.","ojo",2019-12-26,"Denegatoriedad Institucional Impactará Miles de Estudiantes. Consecuencia administrativa derivada de decisiones regulatorias universitarias, afectando a numerosos estudiantes en diversas regiones.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0634,"-1","Unknown",0.0271,"959","universidad nacional mayor, universidad nacional, universidad, ministerio educacion, instituciones educativas",0.1203
"DISCURSO SOBRE BIENESTAR PERSONAL INSPIRADOS EN PRINCIPIOS UNIVERSALES","Reflexiones profundas sobre bienestar personal enfatizando importancia vital del sueño adecuado y balance energético conforme ciclos naturales de activación y reposo.","ojo",2018-07-29,"DISCURSO SOBRE BIENESTAR PERSONAL INSPIRADOS EN PRINCIPIOS UNIVERSALES. Reflexiones profundas sobre bienestar personal enfatizando importancia vital del sueño adecuado y balance energético conforme ciclos naturales de activación y reposo.","-1","Unknown",0.0827,"705","insomnio, dormir, duermen, beneficios dormir, paralisis sueno",1,"-1","Unknown",0.0442
"Suspensiones eléctricas","Para fortalecer infraestructuras locales, Luz del Sur realizará interrupciones temporales en varios sectores, buscando optimizar servicios energéticos conforme a planes estratégicamente establecidos.","ojo",2017-03-03,"Suspensiones eléctricas. Para fortalecer infraestructuras locales, Luz del Sur realizará interrupciones temporales en varios sectores, buscando optimizar servicios energéticos conforme a planes estratégicamente establecidos.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.2018,"-1","Unknown",0.0247,"-1","Unknown",0.012
"Funcionalidad municipal cuestionada","Insuficiente número de cámaras de videovigilancia opera según autoridades comunales, contrastando cifras previamente divulgadas. Planificación estratégica sugiere mejoras tecnológicas próximas.","ojo",2019-08-20,"Funcionalidad municipal cuestionada. Insuficiente número de cámaras de videovigilancia opera según autoridades comunales, contrastando cifras previamente divulgadas. Planificación estratégica sugiere mejoras tecnológicas próximas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"-1","Unknown",0.0677,"-1","Unknown",0.03
"PROGRAMA NACIONAL DE SEGURIDAD VIALL","Información gubernamental relativa a iniciativas destinadas a mejorar condiciones de seguridad vial en el territorio nacional, delineando estrategias clave propuestas por el Ministro Bruno Giuffra.","ojo",2017-09-05,"PROGRAMA NACIONAL DE SEGURIDAD VIALL. Información gubernamental relativa a iniciativas destinadas a mejorar condiciones de seguridad vial en el territorio nacional, delineando estrategias clave propuestas por el Ministro Bruno Giuffra.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"-1","Unknown",0.0335,"-1","Unknown",0.0278
"Contaminacion Visual Electoral","Exceso de propagandas políticas afecta ornamento público. Normativas existentes permiten limitadas penalizaciones económicas ante incumplimiento.","ojo",2016-04-03,"Contaminacion Visual Electoral. Exceso de propagandas políticas afecta ornamento público. Normativas existentes permiten limitadas penalizaciones económicas ante incumplimiento.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1258,"-1","Unknown",0.0063,"-1","Unknown",0.0074
"Avances administrativos facilitan obtención documentos personales","Mejoras procedimiento emitir pasaportes biometricos simplifican gestiones burocraticas, beneficiando viajeros frecuentes y turismo internacional.","ojo",2016-03-09,"Avances administrativos facilitan obtención documentos personales. Mejoras procedimiento emitir pasaportes biometricos simplifican gestiones burocraticas, beneficiando viajeros frecuentes y turismo internacional.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",1,"-1","Unknown",0.0186,"1112","asociacion peruana consumidores, nacional defensa competencia, defensa competencia, presidente indecopi, instituto nacional defensa",0.0304
"Implementación tecnología avance democrático","Introducción gradual del voto electrónico pretende optimizar procesos electorales tradicionales, ofreciendo eficiencia y confiabilidad mejorada en futuros escrutinios populares.","ojo",2016-03-09,"Implementación tecnología avance democrático. Introducción gradual del voto electrónico pretende optimizar procesos electorales tradicionales, ofreciendo eficiencia y confiabilidad mejorada en futuros escrutinios populares.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1633,"-1","Unknown",0.0281,"-1","Unknown",0.0221
"Medición de servicios públicos mejora calidad de vida","Instituciones locales implementan nuevas políticas enfocándose en optimización de recursos disponibles. Beneficios tangibles visibles gracias a reformas administrativas proactivas.","ojo",2017-12-16,"Medición de servicios públicos mejora calidad de vida. Instituciones locales implementan nuevas políticas enfocándose en optimización de recursos disponibles. Beneficios tangibles visibles gracias a reformas administrativas proactivas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0408,"575","linea metro lima, transporte publico, puente bella union, infraestructuras, transporte urbano",0.0403,"-1","Unknown",0.0285
"Operación antidelictiva neutraliza riesgos urbanos","Equipo táctico intercepta intento fallido de evadir consecuencias penales. Resultados positivos demuestran eficacia estratégica en combates cotidianos contra actividades ilícitas.","ojo",2017-12-16,"Operación antidelictiva neutraliza riesgos urbanos. Equipo táctico intercepta intento fallido de evadir consecuencias penales. Resultados positivos demuestran eficacia estratégica en combates cotidianos contra actividades ilícitas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.2698,"561","banda criminal, narcoticos, atraco, narcotrafico, arrestaron",0.1715,"970","operativos policiales, bandas criminales, arrestos significativos, operativos coordinados, detenciones",0.0937
"Promesa de grandes beneficios","Individuos seducían inversores con propuestas lucrativas sobre gestión corporativa ficticias.","ojo",2016-07-09,"Promesa de grandes beneficios. Individuos seducían inversores con propuestas lucrativas sobre gestión corporativa ficticias.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",1,"-1","Unknown",0.0913,"-1","Unknown",0.0242
"EXCLUSIVO: ¿QUE PASARÁ TRAS LA DERROTA ELECTORAL?","Analiza posibles consecuencias y estrategias después de resultados electorales adversos, considerando perspectivas diversas y análisis críticos.","ojo",2019-12-23,"EXCLUSIVO: ¿QUE PASARÁ TRAS LA DERROTA ELECTORAL?. Analiza posibles consecuencias y estrategias después de resultados electorales adversos, considerando perspectivas diversas y análisis críticos.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1603,"-1","Unknown",0.0111,"984","opinan lectores, opinan lectores encuesta, opinan lectores politica, opiniones, comentarios lectores",1
"Medicina del Sueño","Recién reconocida hace unas décadas gracias a investigadores internacionales, la importancia del descanso nocturno ahora es indiscutible. Dormir adecuadamente influye positivamente tanto en nuestra salud física como mental. Cambiar hábitos nocivos relacionados con el uso prolongado de dispositivos electrónicos antes de acostarse podría mejorar significativamente nuestro estado general de ánimo y energía.","ojo",2018-09-15,"Medicina del Sueño. Recién reconocida hace unas décadas gracias a investigadores internacionales, la importancia del descanso nocturno ahora es indiscutible. Dormir adecuadamente influye positivamente tanto en nuestra salud física como mental. Cambiar hábitos nocivos relacionados con el uso prolongado de dispositivos electrónicos antes de acostarse podría mejorar significativamente nuestro estado general de ánimo y energía.","824","columna vertebral, practicar deporte, fitness, rutina diaria, dolores musculares",0.0543,"705","insomnio, dormir, duermen, beneficios dormir, paralisis sueno",1,"-1","Unknown",0.0171
"METROPOLITAN LINE 2 PROJECT UNDER SCRUTINY","Contraloria General detected discrepancies regarding project execution timeline potentially increasing costs beyond initial estimates affecting overall budget allocation efficiency prompting further investigation measures ensuring transparency accountability standards maintained rigorously.","ojo",2016-08-04,"METROPOLITAN LINE 2 PROJECT UNDER SCRUTINY. Contraloria General detected discrepancies regarding project execution timeline potentially increasing costs beyond initial estimates affecting overall budget allocation efficiency prompting further investigation measures ensuring transparency accountability standards maintained rigorously.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"562","towards, regarding, affecting, three, before",0.3885,"-1","Unknown",0.0075
"Posible Candidatura Conjunta para Mesa Directiva del Congreso","Discusiones Estratégicas Consideran Alianza Multifactorial para Elección Representativa Institucional.","ojo",2019-07-22,"Posible Candidatura Conjunta para Mesa Directiva del Congreso. Discusiones Estratégicas Consideran Alianza Multifactorial para Elección Representativa Institucional.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0651,"560","keiko fujimori, fiscalia, fiscal, tribunal constitucional, pedro pablo kuczynski",0.2342,"-1","Unknown",0.0389
"MINISTRO VALLENCIA CONFIRMÓ AVANCE EN PROYECCIÓN INFRAESTRUCTURAL AÉREA","Proyectos estratégicos vinculados al desarrollo turístico nacional reciben luz verde oficial, asegurando progreso económico regional y mejora sustancial en conectividad internacional.","ojo",2018-08-21,"MINISTRO VALLENCIA CONFIRMÓ AVANCE EN PROYECCIÓN INFRAESTRUCTURAL AÉREA. Proyectos estratégicos vinculados al desarrollo turístico nacional reciben luz verde oficial, asegurando progreso económico regional y mejora sustancial en conectividad internacional.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0747,"-1","Unknown",0.0183,"-1","Unknown",0.02
"Keiko Piensa Eliminar Competiciones","Visión política expresada por Keiko Fujimori centrada en reformular estrategias económicas y administrativas para optimizar resultados socio-económicos futuros.","ojo",2015-12-05,"Keiko Piensa Eliminar Competiciones. Visión política expresada por Keiko Fujimori centrada en reformular estrategias económicas y administrativas para optimizar resultados socio-económicos futuros.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"560","keiko fujimori, fiscalia, fiscal, tribunal constitucional, pedro pablo kuczynski",0.0791,"958","keiko fujimori, fujimorismo, fujimorista, alberto fujimori, pedro pablo kuczynski",0.1613
"¿Abrir cuentas de ahorro en dólares?","Considerar invertir en moneda extranjera requiere evaluar varios aspectos económicos relevantes. Factores como fluctuaciones monetarias locales frente a beneficios potenciales internacionales juegan roles cruciales en decisiones financieras estratégicas.","ojo",2017-02-06,"¿Abrir cuentas de ahorro en dólares?. Considerar invertir en moneda extranjera requiere evaluar varios aspectos económicos relevantes. Factores como fluctuaciones monetarias locales frente a beneficios potenciales internacionales juegan roles cruciales en decisiones financieras estratégicas.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",1,"-1","Unknown",0.0218,"-1","Unknown",0.0557
"","Subida notable en precio del petróleo Mercados internacionales experimentaron incrementos sustanciales en costos del barril de petróleo, marcando niveles máximos en varias semanas consecutivas según análisis financiero global.","ojo",2016-11-22,". Subida notable en precio del petróleo Mercados internacionales experimentaron incrementos sustanciales en costos del barril de petróleo, marcando niveles máximos en varias semanas consecutivas según análisis financiero global.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",1,"-1","Unknown",0.0169,"1027","precios productos basicos, sube precio, precios productos, precios basicos, precios",0.0735
"Reforma estructural en Qali Warma prometida","Ante casos previos de negligencia nutricional, autoridades comprometen reformular estrategias de contratación y supervisión en el programa nacional de alimentación escolar, garantizando así mayor seguridad y eficiencia en futuros suministros.","ojo",2018-07-26,"Reforma estructural en Qali Warma prometida. Ante casos previos de negligencia nutricional, autoridades comprometen reformular estrategias de contratación y supervisión en el programa nacional de alimentación escolar, garantizando así mayor seguridad y eficiencia en futuros suministros.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0432,"-1","Unknown",0.0641,"-1","Unknown",0.0082
"Iniciativa evaluar rendimiento escolar","Implementación metodología estándar destinada a medición objetiva habilidades fundamentales estudiantes, anticipando reformas pedagógicas basadas en resultados obtenidos.","ojo",2016-11-21,"Iniciativa evaluar rendimiento escolar. Implementación metodología estándar destinada a medición objetiva habilidades fundamentales estudiantes, anticipando reformas pedagógicas basadas en resultados obtenidos.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",0.1111,"-1","Unknown",0.0314,"959","universidad nacional mayor, universidad nacional, universidad, ministerio educacion, instituciones educativas",0.2551
"RESULTADO FINAL DE LAS ELECCIONES MUNICIPALES","Análisis detallado de candidaturas exitosas y derrotadas en distintos niveles gubernamentales locales.","ojo",2018-10-09,"RESULTADO FINAL DE LAS ELECCIONES MUNICIPALES. Análisis detallado de candidaturas exitosas y derrotadas en distintos niveles gubernamentales locales.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1503,"560","keiko fujimori, fiscalia, fiscal, tribunal constitucional, pedro pablo kuczynski",0.1193,"-1","Unknown",0.0649
"Propuesta legal para nueva entidad gubernamental","Discusión política centrada en la introducción de proyectos legislativos destinados a mejorar la eficiencia y coordinación del transporte metropolitano mediante la formación de nuevas entidades autónomas.","ojo",2017-04-21,"Propuesta legal para nueva entidad gubernamental. Discusión política centrada en la introducción de proyectos legislativos destinados a mejorar la eficiencia y coordinación del transporte metropolitano mediante la formación de nuevas entidades autónomas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.2606,"-1","Unknown",0.0412,"-1","Unknown",0.0014
"Explicación científica detrás de beneficios dietéticos","Profesionales destacan cómo componentes naturales como la fibra contribuyen significativamente a mejorar aspectos metabólicos y digestivos, sugiriendo incorporar alimentos específicos en la dieta cotidiana para optimizar resultados de salud general.","ojo",2018-04-22,"Explicación científica detrás de beneficios dietéticos. Profesionales destacan cómo componentes naturales como la fibra contribuyen significativamente a mejorar aspectos metabólicos y digestivos, sugiriendo incorporar alimentos específicos en la dieta cotidiana para optimizar resultados de salud general.","889","beneficios nutritivos, beneficios nutricionales, alimentos especificos dieta, beneficios notables salud, beneficiosas salud",1,"568","dieta balanceada, nutricionales, nutricional, nutricion, dieteticas",0.1643,"971","dieteticos, saludables, habitos alimenticios, dieta balanceada, dieteticas",0.2031
"Implementación Regulatoria","Normatividad restrictiva vehicular activará supervisión intensiva para optimizar movilidad urbana.","ojo",2019-07-21,"Implementación Regulatoria. Normatividad restrictiva vehicular activará supervisión intensiva para optimizar movilidad urbana.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0892,"-1","Unknown",0.0237,"-1","Unknown",0.0774
"ESCENARIO POLITICO PRIORIZACIÓN CONTIGENTE AL COMPORTAMIENTO ELECTORAL","Análisis estratégico sugiere ajustes tácticos basados en resultados preliminares de elecciones regionales, enfocado particularmente en áreas metropolitanas significativamente disputadas.","ojo",2017-05-21,"ESCENARIO POLITICO PRIORIZACIÓN CONTIGENTE AL COMPORTAMIENTO ELECTORAL. Análisis estratégico sugiere ajustes tácticos basados en resultados preliminares de elecciones regionales, enfocado particularmente en áreas metropolitanas significativamente disputadas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1567,"-1","Unknown",0.0152,"984","opinan lectores, opinan lectores encuesta, opinan lectores politica, opiniones, comentarios lectores",1
"Consumo innecesario de recursos hídricos repercute financieramente","Análisis exhaustivo indica elevada proporción de agua no comercializable, inflacionando presupuestos operativos de proveedores. Estrategias implementadas orientadas a rectificación gradual de anomalías identificadas.","ojo",2015-12-27,"Consumo innecesario de recursos hídricos repercute financieramente. Análisis exhaustivo indica elevada proporción de agua no comercializable, inflacionando presupuestos operativos de proveedores. Estrategias implementadas orientadas a rectificación gradual de anomalías identificadas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.114,"-1","Unknown",0.0655,"-1","Unknown",0.0106
"Islas Fiji coordina recursos limitados","Filipo Nakosi gestionó activos reducidos aprovechando capacidades únicas de Semi Kunatuba, Roy Krishna, Kameli Ratukwa, Filipo Tanginoa y Simione Kuruduadua para adaptación exitosa.","ojo",2018-05-15,"Islas Fiji coordina recursos limitados. Filipo Nakosi gestionó activos reducidos aprovechando capacidades únicas de Semi Kunatuba, Roy Krishna, Kameli Ratukwa, Filipo Tanginoa y Simione Kuruduadua para adaptación exitosa.","875","iniciar negocios exitosos, estrategias corporativas, utiles mejorar gestion, exito empresarial, procesos empresariales",1,"-1","Unknown",0.0799,"956","real madrid, atletico madrid, seleccion peruana, madrid, atletico",0.3277
"Serbia planea estrategia integral","Stanković integró a Aleksandar Mitrovic, Sergej Milinkovic-Savic, Stefan Mitrovic, Marko Marin y Filip Djordjevic en su visión global para maximizar eficacia en el terreno de juego.","ojo",2018-05-15,"Serbia planea estrategia integral. Stanković integró a Aleksandar Mitrovic, Sergej Milinkovic-Savic, Stefan Mitrovic, Marko Marin y Filip Djordjevic en su visión global para maximizar eficacia en el terreno de juego.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0697,"559","copa america, eliminatorias, torneo, atletico madrid, futbol",0.1991,"956","real madrid, atletico madrid, seleccion peruana, madrid, atletico",1
"Propaganda Electoral Informal Preocupará Autoridades Electorales","Incremento notable de publicidad electoral irregular genera alarmas dentro de organismos reguladores. Normativas específicas prohíben tal práctica, anticipando medidas correctoras severas conforme a ley vigente.","ojo",2018-07-01,"Propaganda Electoral Informal Preocupará Autoridades Electorales. Incremento notable de publicidad electoral irregular genera alarmas dentro de organismos reguladores. Normativas específicas prohíben tal práctica, anticipando medidas correctoras severas conforme a ley vigente.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0392,"-1","Unknown",0.0226,"-1","Unknown",0.0288
"Apertura electoral genera expectativas políticas diversas","Partidos evalúan estrategias electorales conforme fecha límite de coalición política se aproxima rápidamente.","ojo",2015-12-04,"Apertura electoral genera expectativas políticas diversas. Partidos evalúan estrategias electorales conforme fecha límite de coalición política se aproxima rápidamente.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0384,"-1","Unknown",0.0085,"984","opinan lectores, opinan lectores encuesta, opinan lectores politica, opiniones, comentarios lectores",1
"Planificación estratégica para fortalecer servicios básicos","Una medida propuesta incluye el desarrollo de nuevos centros de atención primaria mediante convenios colaborativos con diversas instituciones públicas y privadas. Esto permitirá optimizar el uso de espacios físicos y expandir la cobertura geográfica de los servicios de salud. Adicionalmente, se contempla implementar programas educativos destinados a formar administradores eficientes capaces de gestionar adecuadamente estas nuevas unidades clínicas.","ojo",2017-08-06,"Planificación estratégica para fortalecer servicios básicos. Una medida propuesta incluye el desarrollo de nuevos centros de atención primaria mediante convenios colaborativos con diversas instituciones públicas y privadas. Esto permitirá optimizar el uso de espacios físicos y expandir la cobertura geográfica de los servicios de salud. Adicionalmente, se contempla implementar programas educativos destinados a formar administradores eficientes capaces de gestionar adecuadamente estas nuevas unidades clínicas.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0729,"670","inaugurado ofrece, medicos gestionados essalud, cuidados sanitarios completos, hospital regional docente, integrales atencion",1,"973","sistema integral salud, integral salud sis, ministerio salud, ministro salud, ministra salud",0.0551
"PREOCUPACIONES ACERCA DE LA EXPANSIÓN DE AUTOMOVILES SIN CONTROL","Incremento notable en ventas de automóviles ligeros genera debate público sobre regulaciones futuras. Expertos sugieren medidas adicionales para controlar posibles impactos negativos derivados de tal crecimiento industrial.","ojo",2016-05-18,"PREOCUPACIONES ACERCA DE LA EXPANSIÓN DE AUTOMOVILES SIN CONTROL. Incremento notable en ventas de automóviles ligeros genera debate público sobre regulaciones futuras. Expertos sugieren medidas adicionales para controlar posibles impactos negativos derivados de tal crecimiento industrial.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0993,"-1","Unknown",0.0433,"-1","Unknown",0.0069
"Consumo moderado de pecado mejora salud oral","Investigaciones sugieren beneficios notables en la salud dental infantil derivados del consumo habitual de pescado rico en ácido graso Omega 3.","ojo",2018-03-08,"Consumo moderado de pecado mejora salud oral. Investigaciones sugieren beneficios notables en la salud dental infantil derivados del consumo habitual de pescado rico en ácido graso Omega 3.","889","beneficios nutritivos, beneficios nutricionales, alimentos especificos dieta, beneficios notables salud, beneficiosas salud",1,"568","dieta balanceada, nutricionales, nutricional, nutricion, dieteticas",0.4952,"971","dieteticos, saludables, habitos alimenticios, dieta balanceada, dieteticas",0.0363
"BOTECOS AFECTADOS POR OPERATIVOS FALLIDOS","Operativa fallida deja evidencia visualizada en establecimiento comercial localizado estratégicamente afectando economía minorista.","ojo",2018-11-24,"BOTECOS AFECTADOS POR OPERATIVOS FALLIDOS. Operativa fallida deja evidencia visualizada en establecimiento comercial localizado estratégicamente afectando economía minorista.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"-1","Unknown",0.022,"1113","preocupante crimenes, violentos incluyen ataques, notable actividades criminales, violencia urbana extorsion, grupos criminales",0.0942
"Venta informal persistente","Conflictos administrativos evidenciados por disputas continuas sobre regulaciones de mercado. Estrategias gubernamentales examinan eficacias regulatorias.","ojo",2016-11-19,"Venta informal persistente. Conflictos administrativos evidenciados por disputas continuas sobre regulaciones de mercado. Estrategias gubernamentales examinan eficacias regulatorias.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.2078,"-1","Unknown",0.046,"-1","Unknown",0.0465
"Detenciones estratégicas","Autoridades ejecutan órdenes judiciales precisas para neutralizar elementos disruptivos en grupos ilegítimos. Resultados positivos indican progreso en campañas anticrimen.","ojo",2016-11-19,"Detenciones estratégicas. Autoridades ejecutan órdenes judiciales precisas para neutralizar elementos disruptivos en grupos ilegítimos. Resultados positivos indican progreso en campañas anticrimen.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.0947,"561","banda criminal, narcoticos, atraco, narcotrafico, arrestaron",1,"-1","Unknown",0.0439
"Beneficios de Licumar","Licuar contiene nutrientes importantes como vitaminas y antioxidantes beneficiosos para la piel, corazón y regulación de glucosa en sangre, siendo particularmente ventajosos para quienes buscan alternativas dietéticas sanas.","ojo",2017-11-16,"Beneficios de Licumar. Licuar contiene nutrientes importantes como vitaminas y antioxidantes beneficiosos para la piel, corazón y regulación de glucosa en sangre, siendo particularmente ventajosos para quienes buscan alternativas dietéticas sanas.","889","beneficios nutritivos, beneficios nutricionales, alimentos especificos dieta, beneficios notables salud, beneficiosas salud",1,"568","dieta balanceada, nutricionales, nutricional, nutricion, dieteticas",0.0512,"971","dieteticos, saludables, habitos alimenticios, dieta balanceada, dieteticas",0.3026
"BUSCAN LOCALE PARA SUNAT EN LA MOLINA","Sunat solicita alquiler de local idealizado en áreas estratégicas de La Molina, especificando requisitos estructurales y dimensionales precisos para adecuada funcionalidad administrativa.","ojo",2016-04-21,"BUSCAN LOCALE PARA SUNAT EN LA MOLINA. Sunat solicita alquiler de local idealizado en áreas estratégicas de La Molina, especificando requisitos estructurales y dimensionales precisos para adecuada funcionalidad administrativa.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",1,"-1","Unknown",0.0284,"-1","Unknown",0.0095
"PLANIFICACIÓN AVANCE TELEFERICO","Proyecto ambicioso prevé conexión rápida entre zonas estratégicas mejorando movilización urbana.","ojo",2016-04-21,"PLANIFICACIÓN AVANCE TELEFERICO. Proyecto ambicioso prevé conexión rápida entre zonas estratégicas mejorando movilización urbana.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.3813,"575","linea metro lima, transporte publico, puente bella union, infraestructuras, transporte urbano",0.1578,"1029","nuevo sistema transporte, transporte publico mejora, mejorar infraestructura urbana, movilidad urbana, mejora infraestructuras",0.1688
"Planificación estratégica urbana revisada","Las regulaciones vigentes respecto al uso temporal de áreas de estacionamiento público están siendo reconsideradas para mejorar la rotatividad y accesibilidad generalizada en sectores urbanos densificados.","ojo",2017-11-14,"Planificación estratégica urbana revisada. Las regulaciones vigentes respecto al uso temporal de áreas de estacionamiento público están siendo reconsideradas para mejorar la rotatividad y accesibilidad generalizada en sectores urbanos densificados.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.1524,"-1","Unknown",0.0377,"1029","nuevo sistema transporte, transporte publico mejora, mejorar infraestructura urbana, movilidad urbana, mejora infraestructuras",1
"Control intensificado en competiciones automovilísticas","Autoridades incrementan medidas regulatorias para mitigar actividades deportivas extremas fuera de normatividad legal.","ojo",2017-04-20,"Control intensificado en competiciones automovilísticas. Autoridades incrementan medidas regulatorias para mitigar actividades deportivas extremas fuera de normatividad legal.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.2991,"-1","Unknown",0.0401,"-1","Unknown",0.0635
"Parálisis del sueño explicada","Sentirse incapaz de moverse temporalmente mientras se duerme es denominado parálisis del sueño. Esto resulta de transiciones cerebrales entre estados de sueño y alerta, siendo generalmente benigno pero puede provocar ansiedad momentánea.","ojo",2018-02-16,"Parálisis del sueño explicada. Sentirse incapaz de moverse temporalmente mientras se duerme es denominado parálisis del sueño. Esto resulta de transiciones cerebrales entre estados de sueño y alerta, siendo generalmente benigno pero puede provocar ansiedad momentánea.","-1","Unknown",0.0034,"705","insomnio, dormir, duermen, beneficios dormir, paralisis sueno",1,"-1","Unknown",0.0257
"Generales Militares Expresan Críticas Acerca De Cambios Administrativos Pasados","Opinión pública emitida por veteranos militares analizando decisiones estratégicas históricas y sugiriendo reformas futuras.","ojo",2016-03-30,"Generales Militares Expresan Críticas Acerca De Cambios Administrativos Pasados. Opinión pública emitida por veteranos militares analizando decisiones estratégicas históricas y sugiriendo reformas futuras.","756","planificacion estrategica, plan estrategico, planificacion estrategica permite, decisiones estrategicas, estrategias electorales",0.4111,"-1","Unknown",0.0595,"984","opinan lectores, opinan lectores encuesta, opinan lectores politica, opiniones, comentarios lectores",0.0856
