"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"PER SE POSICIONA COMO EL SEGUNDO MEJOR PAÍS DE LATINOAMÉRICA EN FACILIDAD PARA HACER NEGOCIOS","Según el reporte más reciente del Doing Business 2015 elaborado por el Banco Mundial y la Corporación Financiera Internacional (IFC), el Perú sobrepasa a Chile situándose en el puesto número 35 de la lista anual que evalúa la facilidad para realizar negocios. Entre los 189 países analizados, Colombia lidera la región ocupando el puesto 34, mientras México está en el 39 y Chile en el 41.","gestion",2014-10-29,"PER SE POSICIONA COMO EL SEGUNDO MEJOR PAÍS DE LATINOAMÉRICA EN FACILIDAD PARA HACER NEGOCIOS. Según el reporte más reciente del Doing Business 2015 elaborado por el Banco Mundial y la Corporación Financiera Internacional (IFC), el Perú sobrepasa a Chile situándose en el puesto número 35 de la lista anual que evalúa la facilidad para realizar negocios. Entre los 189 países analizados, Colombia lidera la región ocupando el puesto 34, mientras México está en el 39 y Chile en el 41.","-1","Unknown",0.0883,"-1","Unknown",0.0136,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0226
"Reforma Fiscal: Chile planear baja impto a los ricos","Chile planea bajar impuesto a los ricos a fin de impulsar la inversión y el crecimiento. Administración de Piñera evaluape permite poseedores de acciones descuento del impuesto corporativo de sus impuestos personales. (...) Muchos economistas esperan que Larran proponga un sistema ‘integrado’ que permita a los accionistas contar el impuesto corporativo de sus impuestos personales.","gestion",2018-06-27,"Reforma Fiscal: Chile planear baja impto a los ricos. Chile planea bajar impuesto a los ricos a fin de impulsar la inversión y el crecimiento. Administración de Piñera evaluape permite poseedores de acciones descuento del impuesto corporativo de sus impuestos personales. (...) Muchos economistas esperan que Larran proponga un sistema ‘integrado’ que permita a los accionistas contar el impuesto corporativo de sus impuestos personales.","680","reforma tributaria, gobierno chileno planea, reforma fiscal, gobierno chileno, economia chilena",1,"-1","Unknown",0.0382,"872","reforma tributaria chile, advierte reforma tributaria, chile impuestos, reformas tributarias, reforma fiscal",1
"Destacan Reasignación Presupuestal","La Comisión de Presupuesto aprueba modificaciones para agilizar proyectos en regiones por más de $1,200 millones. Los ministros discuten cómo optimizar el uso de reservas financieras para avanzar en infraestructuras pendientes.","gestion",2019-06-11,"Destacan Reasignación Presupuestal. La Comisión de Presupuesto aprueba modificaciones para agilizar proyectos en regiones por más de $1,200 millones. Los ministros discuten cómo optimizar el uso de reservas financieras para avanzar en infraestructuras pendientes.","685","esquema obras impuestos, proyectos inversion publica, obras impuestos, publico privada app, inversiones publicas",0.1448,"-1","Unknown",0.0037,"-1","Unknown",0.0165
"Evolution of Investment Supervised under Concessions","(EVOLUCIÓN DE LA INVERSION SUPERVISADA EN CONCESIONES) Este segmento incluye datos estadísticos relacionados con carreteras, aeropuertos, puertos y ferrocarriles mostrando cifras acumuladas mensuales durante años específicos.","gestion",2017-08-29,"Evolution of Investment Supervised under Concessions. (EVOLUCIÓN DE LA INVERSION SUPERVISADA EN CONCESIONES) Este segmento incluye datos estadísticos relacionados con carreteras, aeropuertos, puertos y ferrocarriles mostrando cifras acumuladas mensuales durante años específicos.","-1","Unknown",0.0227,"-1","Unknown",0.0174,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0191
"Informe Brecha de Género 2015","REPORTAJE DEL WORLD ECONOMIC FORUM DESTACA DECLIVE DRAMÁTICO EN IGUALDAD DE GÉNERO EN PERÚ PASANDO DEL PUESTO 45 AL 89 ENTRE 145 PAÍSES EVALUADOS.","gestion",2015-11-19,"Informe Brecha de Género 2015. REPORTAJE DEL WORLD ECONOMIC FORUM DESTACA DECLIVE DRAMÁTICO EN IGUALDAD DE GÉNERO EN PERÚ PASANDO DEL PUESTO 45 AL 89 ENTRE 145 PAÍSES EVALUADOS.","508","loco martillo hoy, martillo hoy dia, martillo hoy, loco martillo, hoy dia pensaria",0.07,"410","expone, importante, destaca, buscan, ultimo",0.2906,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0072
"CÓMO VE AL SECTOR INFRAESTRUCTURA?","Desde antes del año 2013 y durante el 2014 fueron concesionados Proyectos de Infraestructura Privada (APP) por aproximadamente USD 18,000 millones, cuyo financiamiento está cerrándose en su mayoría durante el 2015 y 2016. Cubriendo áreas tales como irrigación agrícola, carreteras longitudinales, energía, gasoductos y transportes.","gestion",2015-03-16,"CÓMO VE AL SECTOR INFRAESTRUCTURA?. Desde antes del año 2013 y durante el 2014 fueron concesionados Proyectos de Infraestructura Privada (APP) por aproximadamente USD 18,000 millones, cuyo financiamiento está cerrándose en su mayoría durante el 2015 y 2016. Cubriendo áreas tales como irrigación agrícola, carreteras longitudinales, energía, gasoductos y transportes.","-1","Unknown",0.0291,"-1","Unknown",0.0153,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0163
"Ranking Mundial Talento muestra declive","PERÚ OCUPA PENULTIMO LUGAR EN LISTA DE 61 ECONOMÍAS REFERENCIA CALIDAD EDUCATIVA Y FORMACIÓN PROFESIONAL NECESITA MEJORAS SIGNIFICATIVAS.","gestion",2015-11-19,"Ranking Mundial Talento muestra declive. PERÚ OCUPA PENULTIMO LUGAR EN LISTA DE 61 ECONOMÍAS REFERENCIA CALIDAD EDUCATIVA Y FORMACIÓN PROFESIONAL NECESITA MEJORAS SIGNIFICATIVAS.","508","loco martillo hoy, martillo hoy dia, martillo hoy, loco martillo, hoy dia pensaria",0.0904,"410","expone, importante, destaca, buscan, ultimo",0.1712,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.138
"Global Ranking Improvement through Broadband Access"," Pursuant to its advancement in global technology access rankings due to increased broadband availability, Peru has ascended thirteen positions according to the Information Technology Index report published annually by the World Economic Forum. Currently ranked ninety among 148 countries, this progress stems largely from improvements in ICT infrastructure such as international bandwidth accessibility and individual usage rates. Despite advancements, challenges remain regarding full technological exploitation towards competitiveness enhancement. According to detailed analysis, although strides have been taken, Peru still trails behind other nations concerning innovation capacity utilization both individually and corporately.","gestion",2014-04-24,"Global Ranking Improvement through Broadband Access.  Pursuant to its advancement in global technology access rankings due to increased broadband availability, Peru has ascended thirteen positions according to the Information Technology Index report published annually by the World Economic Forum. Currently ranked ninety among 148 countries, this progress stems largely from improvements in ICT infrastructure such as international bandwidth accessibility and individual usage rates. Despite advancements, challenges remain regarding full technological exploitation towards competitiveness enhancement. According to detailed analysis, although strides have been taken, Peru still trails behind other nations concerning innovation capacity utilization both individually and corporately.","-1","Unknown",0.0395,"408","towards, been, regarding, potential, increased",0.4369,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.3031
"Menor número de proyectos concesionados","Este año sólo se realizarán cuatro proyectos, cifra más baja desde 2016. En comparación, en 2017 hubo buenas perspectivas para 12 proyectos valorizados en USD $1,047 millones.","gestion",2018-11-26,"Menor número de proyectos concesionados. Este año sólo se realizarán cuatro proyectos, cifra más baja desde 2016. En comparación, en 2017 hubo buenas perspectivas para 12 proyectos valorizados en USD $1,047 millones.","-1","Unknown",0.0025,"-1","Unknown",0.0992,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0226
"Impacto de decisiones fiscales en México","Con la implementación de una serie de aumentos impositivos dirigidos especialmente a clases medias y corporaciones, el gobierno mexicano busca expandir su base tributaria. Esto genera controversia respecto a su eficacia y equilibrio socio-económico.","gestion",2013-09-17,"Impacto de decisiones fiscales en México. Con la implementación de una serie de aumentos impositivos dirigidos especialmente a clases medias y corporaciones, el gobierno mexicano busca expandir su base tributaria. Esto genera controversia respecto a su eficacia y equilibrio socio-económico.","510","tributaria sunat, administracion tributaria sunat, nacional administracion tributaria, evasion fiscal, administracion tributaria",0.0491,"-1","Unknown",0.0447,"872","reforma tributaria chile, advierte reforma tributaria, chile impuestos, reformas tributarias, reforma fiscal",0.139
"LA MORIRÁ DE PEQUEÑA EMPRESA ES MUCHO MS VISIBLE, SEAL AL PAÍS.","En pocas palabras, es mucho más visible el retorno en una pequeña que en una micro, destacó Valdivia. Explicó que aunque ambas etapas deben recibir atención, históricamente se ha enfocado demasiado en las microempresas, ignorando el papel crucial de las pequeñas, responsables directas del empleo de aproximadamente un millón de personas.","gestion",2013-10-16,"LA MORIRÁ DE PEQUEÑA EMPRESA ES MUCHO MS VISIBLE, SEAL AL PAÍS.. En pocas palabras, es mucho más visible el retorno en una pequeña que en una micro, destacó Valdivia. Explicó que aunque ambas etapas deben recibir atención, históricamente se ha enfocado demasiado en las microempresas, ignorando el papel crucial de las pequeñas, responsables directas del empleo de aproximadamente un millón de personas.","-1","Unknown",0.0123,"532","impulsar competitividad, pequenas empresas, micro pequenas empresas, microempresas, pequenas empresas mipymes",1,"-1","Unknown",0.0047
"Destaque regional","Entre los países sudamericanos, Chile ostenta el mejor rendimiento en términos de progreso social, contrastando notablemente con el modesto resultado peruano. Otros países como Uruguay y Argentina exhiben valores relativamente favorables comparados con México y Bolivia.","gestion",2018-09-21,"Destaque regional. Entre los países sudamericanos, Chile ostenta el mejor rendimiento en términos de progreso social, contrastando notablemente con el modesto resultado peruano. Otros países como Uruguay y Argentina exhiben valores relativamente favorables comparados con México y Bolivia.","512","economia peruana, economico peruano, peruano, peruanos, peruana",1,"470","indice competitividad regional, indice progreso social, indice progreso, mundial competitividad, ubicandose puesto",1,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0077
"Hay atraso en componentes clave","Perú bajó del puesto 59 al 61 de 146 países analizados en el índice de Progreso Social de este año, según reporta Social Progress Imperative. Esta caída podría haber sido más pronunciada si no hubiese ajustado su metodología incorporando a 18 países adicionales. Pese a ciertos avances en áreas cubiertas por el estudio, persisten numerosos retos debido a la falta de progreso significativo.","gestion",2018-09-21,"Hay atraso en componentes clave. Perú bajó del puesto 59 al 61 de 146 países analizados en el índice de Progreso Social de este año, según reporta Social Progress Imperative. Esta caída podría haber sido más pronunciada si no hubiese ajustado su metodología incorporando a 18 países adicionales. Pese a ciertos avances en áreas cubiertas por el estudio, persisten numerosos retos debido a la falta de progreso significativo.","-1","Unknown",0.0207,"470","indice competitividad regional, indice progreso social, indice progreso, mundial competitividad, ubicandose puesto",0.1287,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0222
"Editorial: Reformas urgentes","El Perú ha visto deteriorarse su posición en el ranking mundial de competitividad, ocupando el puesto 72 de 137 países. Factores clave detrás de este declive incluyen deficiencias en instituciones y mercados de bienes. Resulta crucial adoptar múltiples reformas estructurales para revertir esta situación y fomentar un ambiente favorable para inversión y crecimiento económico sustentable.","gestion",2017-09-29,"Editorial: Reformas urgentes. El Perú ha visto deteriorarse su posición en el ranking mundial de competitividad, ocupando el puesto 72 de 137 países. Factores clave detrás de este declive incluyen deficiencias en instituciones y mercados de bienes. Resulta crucial adoptar múltiples reformas estructurales para revertir esta situación y fomentar un ambiente favorable para inversión y crecimiento económico sustentable.","512","economia peruana, economico peruano, peruano, peruanos, peruana",0.081,"-1","Unknown",0.0925,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",1
"Desafíos fiscales actuales","Discute la eficiencia tributaria comparando impuestos directos versus indirectos, señalando problemas estructurales persistentes en países como el Perú respecto a la equidad impositiva y la evasión fiscal.","gestion",2018-05-29,"Desafíos fiscales actuales. Discute la eficiencia tributaria comparando impuestos directos versus indirectos, señalando problemas estructurales persistentes en países como el Perú respecto a la equidad impositiva y la evasión fiscal.","512","economia peruana, economico peruano, peruano, peruanos, peruana",0.0336,"-1","Unknown",0.0552,"872","reforma tributaria chile, advierte reforma tributaria, chile impuestos, reformas tributarias, reforma fiscal",0.1609
"Perspectivas fiscales y necesidades urgentes","Juan José Marthans analiza problemas actuales en política fiscal, sugiriendo cambios radicales en gestión pública y reformas tributarias profundas para optimización de ingresos y control eficiente de déficits fiscales.","gestion",2018-02-28,"Perspectivas fiscales y necesidades urgentes. Juan José Marthans analiza problemas actuales en política fiscal, sugiriendo cambios radicales en gestión pública y reformas tributarias profundas para optimización de ingresos y control eficiente de déficits fiscales.","-1","Unknown",0.0137,"-1","Unknown",0.002,"872","reforma tributaria chile, advierte reforma tributaria, chile impuestos, reformas tributarias, reforma fiscal",0.1044
"Resultados del último Ranking Mundial de Competitividad muestran retroceso","El país descendió cinco lugares en comparación internacional debido principalmente a fallos sistémicos exacerbados por eventos externos como el fenómeno Lava Jato. Ex-ministros señalaron que mejoras radicales en áreas tales como directorios corporativos podrían mitigar tal descenso.","gestion",2017-09-28,"Resultados del último Ranking Mundial de Competitividad muestran retroceso. El país descendió cinco lugares en comparación internacional debido principalmente a fallos sistémicos exacerbados por eventos externos como el fenómeno Lava Jato. Ex-ministros señalaron que mejoras radicales en áreas tales como directorios corporativos podrían mitigar tal descenso.","-1","Unknown",0.0346,"-1","Unknown",0.0209,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.1501
"Análisis de Resultados del World Economic Forum","Falta de reformas y Lava Jato fueron identificados como elementos claves detrás de la pérdida de competitividad nacional según el Ranking Mundial de Competitividad 2017-2018 elaborado por el WEF. Expertos sugieren que revertir esto demandará reformas significativas en distintos ámbitos económicos.","gestion",2017-09-28,"Análisis de Resultados del World Economic Forum. Falta de reformas y Lava Jato fueron identificados como elementos claves detrás de la pérdida de competitividad nacional según el Ranking Mundial de Competitividad 2017-2018 elaborado por el WEF. Expertos sugieren que revertir esto demandará reformas significativas en distintos ámbitos económicos.","-1","Unknown",0.0179,"-1","Unknown",0.0422,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.2459
"Global Competitive Decline Noted Across Multiple Indices","Out of 44 competitiveness indices evaluated globally, Peru has declined in 23 categories highlighting issues related to economic market functionality potentially jeopardizing institutional stability crucial for sustained competitive advantage.","gestion",2014-06-24,"Global Competitive Decline Noted Across Multiple Indices. Out of 44 competitiveness indices evaluated globally, Peru has declined in 23 categories highlighting issues related to economic market functionality potentially jeopardizing institutional stability crucial for sustained competitive advantage.","512","economia peruana, economico peruano, peruano, peruanos, peruana",0.2175,"408","towards, been, regarding, potential, increased",0.6455,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.219
"Licencias de obra y fiscalización superan expectativas","Millones en los primeros tres años... Teníamos una carga de casi 4,000 expedientes. Ahora tendremos 400 o 500 por resolver sobre obras y fiscalización. Este año estamos dando más licencias que períodos anteriores. Cuántas licencias se emiten? En el 2018 se emitieron ciertas por 1,639 millones, este año ya vamos por S/ 900 millones; serán 5% o 10% mayores al cierre del año, por las facilidades y el impulso económico. En número, se emitieron 4,461 certificados en 2018 y este año van en 2,560.","gestion",2019-08-12,"Licencias de obra y fiscalización superan expectativas. Millones en los primeros tres años... Teníamos una carga de casi 4,000 expedientes. Ahora tendremos 400 o 500 por resolver sobre obras y fiscalización. Este año estamos dando más licencias que períodos anteriores. Cuántas licencias se emiten? En el 2018 se emitieron ciertas por 1,639 millones, este año ya vamos por S/ 900 millones; serán 5% o 10% mayores al cierre del año, por las facilidades y el impulso económico. En número, se emitieron 4,461 certificados en 2018 y este año van en 2,560.","685","esquema obras impuestos, proyectos inversion publica, obras impuestos, publico privada app, inversiones publicas",0.0879,"-1","Unknown",0.006,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0528
"Rankings mundiales muestran fortalezas emergentes","El último estudio global de desarrollo minorista sitúa a Brasil continuadamente en la punta, aunque destaca que Perú avanza rápidamente ocupando el puesto número 12 gracias a su dinámica economía doméstica impulsada por el aumento de clases medias.","gestion",2013-07-18,"Rankings mundiales muestran fortalezas emergentes. El último estudio global de desarrollo minorista sitúa a Brasil continuadamente en la punta, aunque destaca que Perú avanza rápidamente ocupando el puesto número 12 gracias a su dinámica economía doméstica impulsada por el aumento de clases medias.","512","economia peruana, economico peruano, peruano, peruanos, peruana",1,"-1","Unknown",0.0034,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0209
"Infraestructuras clave recibirán fuerte inversión","Chile planea invertir US$ 1.400 millones en infraestructura pública mediante una agenda macroeconómica anunciada ayer por el gobierno. Con esto, aspiran a impulsar obras públicas junto con políticas proactivas para fomentar solicitudes de nuevos proyectos de inversión, señaló Felipe Larraín, titular del ministerio de Hacienda.","gestion",2019-06-07,"Infraestructuras clave recibirán fuerte inversión. Chile planea invertir US$ 1.400 millones en infraestructura pública mediante una agenda macroeconómica anunciada ayer por el gobierno. Con esto, aspiran a impulsar obras públicas junto con políticas proactivas para fomentar solicitudes de nuevos proyectos de inversión, señaló Felipe Larraín, titular del ministerio de Hacienda.","-1","Unknown",0.0083,"-1","Unknown",0.0079,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.037
"PRODUCTIVIDAD RETROCEDIENDO DESDE 2012","En el Perú la productividad está retrocediendo desde el 2012. Está en 2.5%, mientras anteriormente crecía aproximadamente 3% a 4% en promedio. Esto afecta directamente la capacidad de mantener competencia y atraer inversiones. ¿Cómo podemos impulsar nuevamente la inversión pública y privada?  Primero, este gobierno debe potenciar el Consejo Nacional de Competitividad y formalización que opera dentro del Ministerio de Economía y Finanzas (MEF)... Segundo, eliminación de la corrupción y asegurar el cumplimiento efectivo de la ley... Tercero, utilizar herramientas eficientes como las APP y las Obra por Impuesto (Obix)  Para impulsar la inversión también es crucial resolver los conflictos sociales mediante anticipación y acción preventiva, así como incrementar el fondo de adelanto social hacia áreas marginadas.","gestion",2017-06-22,"PRODUCTIVIDAD RETROCEDIENDO DESDE 2012. En el Perú la productividad está retrocediendo desde el 2012. Está en 2.5%, mientras anteriormente crecía aproximadamente 3% a 4% en promedio. Esto afecta directamente la capacidad de mantener competencia y atraer inversiones. ¿Cómo podemos impulsar nuevamente la inversión pública y privada?  Primero, este gobierno debe potenciar el Consejo Nacional de Competitividad y formalización que opera dentro del Ministerio de Economía y Finanzas (MEF)... Segundo, eliminación de la corrupción y asegurar el cumplimiento efectivo de la ley... Tercero, utilizar herramientas eficientes como las APP y las Obra por Impuesto (Obix)  Para impulsar la inversión también es crucial resolver los conflictos sociales mediante anticipación y acción preventiva, así como incrementar el fondo de adelanto social hacia áreas marginadas.","512","economia peruana, economico peruano, peruano, peruanos, peruana",0.0623,"470","indice competitividad regional, indice progreso social, indice progreso, mundial competitividad, ubicandose puesto",0.0792,"-1","Unknown",0.0018
"APROBADOS EN MACRO, RAPOSANDO EN LO DEMÁS","[3333 Ejecutivos Opinin MARISOL GUERRERO Gerente General de Consejo Privado de Competitividad 05 Resultados del Informe de la Competitividad Global 2018 del Foro Económico Mundial muestran cómo poco hemos mejorado, posicionandonos en el lugar número 63 de 140 países del ranking. Esto no sorprende, puesto que desde 2012 el Perú sigue retrocediendo posicionalmente, motivo por el cual aspirando convertirse en país desarrollado, resulta imperioso abordar dicho dilema YA! Para entender nuestra posición actual en el índice mundial, revisemos los 12 pilares que evalúa el World Economic Forum: institutions, adopción de Tecnología de la Información y Comunicación (TIC), estabilidad macroeconómica, salud, capacidades humanas, mercado de productos, mercado laboral, sistemas financieros, tamaño de mercados, dinámicas empresariales y capacidad de innovación. En varios aspectos, el Perú coincide con líderes mundiales en materia de estabilidad macroeconómica; ocupando el primero junto a Chile, Dinamarca, Finlandia, Hong Kong y Noruega, todos con un Producto Bruto Interno per cápita significativamente superior al peruano (USD $13,400 al 2017 según el Banco Mundial). Sería esperable pensar que tales méritos reflejan positivamente en otros ámbitos competitivos globales. Sin embargo, en áreas clave como instituciones, el Perú aparece conjuntamente con Tanzania; y en términos de nueva vitalidad empresarial, comparado con Kirguistán, entre otros. Tal circunstancia explica que tras décadas de reformas exitosas en política macroeconómica, comenzando en los años 90, todavía falten avances sustanciales en dimensiones críticas como infraestructura, mercado laboral, ambiente judicial, negocio operacional, logística, desarrollo humano y talento, además de investigación científica, tecnológica e innovadora. Ante esto, el Consejo Privado de Competitividad lanzará próximamente el Índice de Competitividad Peruana 2019, orientado hacia elevar la competitividad local incrementando la producción efectiva. Lograr consenso ampliado entre sectores público y privado contribuirá notablemente a fortalecernos en estas áreas fundamentales: infraestructura; mercado laboral; sistema judicial; ambiente de negocios; logística; capital humano y aptitudes; ciencia, técnologia e invención. Importa recalcar... ¡Ataquémonos juntos!","gestion",2018-11-29,"APROBADOS EN MACRO, RAPOSANDO EN LO DEMÁS. [3333 Ejecutivos Opinin MARISOL GUERRERO Gerente General de Consejo Privado de Competitividad 05 Resultados del Informe de la Competitividad Global 2018 del Foro Económico Mundial muestran cómo poco hemos mejorado, posicionandonos en el lugar número 63 de 140 países del ranking. Esto no sorprende, puesto que desde 2012 el Perú sigue retrocediendo posicionalmente, motivo por el cual aspirando convertirse en país desarrollado, resulta imperioso abordar dicho dilema YA! Para entender nuestra posición actual en el índice mundial, revisemos los 12 pilares que evalúa el World Economic Forum: institutions, adopción de Tecnología de la Información y Comunicación (TIC), estabilidad macroeconómica, salud, capacidades humanas, mercado de productos, mercado laboral, sistemas financieros, tamaño de mercados, dinámicas empresariales y capacidad de innovación. En varios aspectos, el Perú coincide con líderes mundiales en materia de estabilidad macroeconómica; ocupando el primero junto a Chile, Dinamarca, Finlandia, Hong Kong y Noruega, todos con un Producto Bruto Interno per cápita significativamente superior al peruano (USD $13,400 al 2017 según el Banco Mundial). Sería esperable pensar que tales méritos reflejan positivamente en otros ámbitos competitivos globales. Sin embargo, en áreas clave como instituciones, el Perú aparece conjuntamente con Tanzania; y en términos de nueva vitalidad empresarial, comparado con Kirguistán, entre otros. Tal circunstancia explica que tras décadas de reformas exitosas en política macroeconómica, comenzando en los años 90, todavía falten avances sustanciales en dimensiones críticas como infraestructura, mercado laboral, ambiente judicial, negocio operacional, logística, desarrollo humano y talento, además de investigación científica, tecnológica e innovadora. Ante esto, el Consejo Privado de Competitividad lanzará próximamente el Índice de Competitividad Peruana 2019, orientado hacia elevar la competitividad local incrementando la producción efectiva. Lograr consenso ampliado entre sectores público y privado contribuirá notablemente a fortalecernos en estas áreas fundamentales: infraestructura; mercado laboral; sistema judicial; ambiente de negocios; logística; capital humano y aptitudes; ciencia, técnologia e invención. Importa recalcar... ¡Ataquémonos juntos!","-1","Unknown",0.0139,"-1","Unknown",0.0343,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0072
"CAPACITARN EN RRHH. & MICRO Y PEQUEÑA EMPRESA","Para impulsar el desarrollo de las PYMES con capacitación y profesionalización del recurso humano, EE.UU. y el Perú firmaron un memorándum de intención en Cooperación Mutua para el Fortalecimiento de Capacidad en Facilitación del Comercio.","gestion",2015-02-18,"CAPACITARN EN RRHH. & MICRO Y PEQUEÑA EMPRESA. Para impulsar el desarrollo de las PYMES con capacitación y profesionalización del recurso humano, EE.UU. y el Perú firmaron un memorándum de intención en Cooperación Mutua para el Fortalecimiento de Capacidad en Facilitación del Comercio.","-1","Unknown",0.025,"-1","Unknown",0.0027,"914","competitividad mediante innovacion, competitividad world economic, innovar peru, conocimientos innovacion, empresarial peruano",1
"Plan Fiscal Impulsa 113 Proyectos Regionales","Un ambicioso proyecto presentado por el gobierno pretende revitalizar diversas facetas de la administración pública mediante un paquete de incentivos fiscales ascendiendo a S/ 5,500 millones. Este movimiento esperado acelerará significativamente el Producto Bruto Interno (PBI), elevándolo potencialmente al 4% en lugar del 3.8% inicialmente pronosticado para el año 2017.  Este plan abarcador comprende tanto nuevas inversiones públicas como programas de mantenimiento estructural, distribuyéndose aproximadamente S/ 4,400 millones para construir y conservar infraestructuras fundamentales, además de S/ 1,100 millones provenientes del Fonipleral para respaldar aún más las metas propuestas.","gestion",2017-03-15,"Plan Fiscal Impulsa 113 Proyectos Regionales. Un ambicioso proyecto presentado por el gobierno pretende revitalizar diversas facetas de la administración pública mediante un paquete de incentivos fiscales ascendiendo a S/ 5,500 millones. Este movimiento esperado acelerará significativamente el Producto Bruto Interno (PBI), elevándolo potencialmente al 4% en lugar del 3.8% inicialmente pronosticado para el año 2017.  Este plan abarcador comprende tanto nuevas inversiones públicas como programas de mantenimiento estructural, distribuyéndose aproximadamente S/ 4,400 millones para construir y conservar infraestructuras fundamentales, además de S/ 1,100 millones provenientes del Fonipleral para respaldar aún más las metas propuestas.","685","esquema obras impuestos, proyectos inversion publica, obras impuestos, publico privada app, inversiones publicas",1,"-1","Unknown",0.0309,"699","ejecucion inversion publica, inversiones publicas, gobierno nacional, ministerio economia mef, presupuesto publico",0.0311
"Brecha de Inversión en Infraestructura 2012-2021","Sector | Brecha ($US) --- Telecomunicaciones | 15,170 | 21.8% Internet banda ancha | 11,850 |  Teléfonos móvil | 4,973 | Electricidad | 5,335 | 6.1% a gas | 1,559 | Canalización y alcantarillado de agua servidas | 3,766 | Infraestructura hídrica | 8,682 | 9.93% Transporte | 20,935 |  Carretera pavimentada | 12,791 | Puerto | 7,308 | Avionetas | 1,058 | Aeropuertos | 28 | Energía | 32,987 | 37.5% Electrico | 32,297 | generación carbón | 690 | Salud | 478 | 0.536 Educación | 388 | 0.436 Total | 87,975 | 00.0%","gestion",2013-06-24,"Brecha de Inversión en Infraestructura 2012-2021. Sector | Brecha ($US) --- Telecomunicaciones | 15,170 | 21.8% Internet banda ancha | 11,850 |  Teléfonos móvil | 4,973 | Electricidad | 5,335 | 6.1% a gas | 1,559 | Canalización y alcantarillado de agua servidas | 3,766 | Infraestructura hídrica | 8,682 | 9.93% Transporte | 20,935 |  Carretera pavimentada | 12,791 | Puerto | 7,308 | Avionetas | 1,058 | Aeropuertos | 28 | Energía | 32,987 | 37.5% Electrico | 32,297 | generación carbón | 690 | Salud | 478 | 0.536 Educación | 388 | 0.436 Total | 87,975 | 00.0%","-1","Unknown",0.0027,"412","pro, io, ao, ma, rn",0.1469,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0713
"","Informe detalla avances positivos en sentimientos de bienestar social en Perú, posicionándose favorablemente contra otros países latinoamericanos y globales en términos de satisfacción percibida.","gestion",2019-02-04,". Informe detalla avances positivos en sentimientos de bienestar social en Perú, posicionándose favorablemente contra otros países latinoamericanos y globales en términos de satisfacción percibida.","512","economia peruana, economico peruano, peruano, peruanos, peruana",0.1981,"470","indice competitividad regional, indice progreso social, indice progreso, mundial competitividad, ubicandose puesto",1,"719","indice competitividad global, segun indice competitividad, ranking competitividad, competitividad global, indice competitividad regional",0.0097
"LOS 15 PROYECTOS LISTOS PARA EMPIEZAR LAS OBRA RESTANTE DEL AO","Información adicional está presente en páginas subsiguientes.","gestion",2017-07-25,"LOS 15 PROYECTOS LISTOS PARA EMPIEZAR LAS OBRA RESTANTE DEL AO. Información adicional está presente en páginas subsiguientes.","508","loco martillo hoy, martillo hoy dia, martillo hoy, loco martillo, hoy dia pensaria",0.0504,"-1","Unknown",0.0149,"773","sistema obras impuestos, obras impuestos, obra impuestos, millones gobierno, millones proyectos",0.0123
