"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"DEFICIENTE COLECTA DE DESPERDICIOS CAPITALES","Evalúa problemas ambientales generados por mal manejo de residuos sólidos urbanos. Distritos identificados muestran fallas sistemáticas en recolecta efectiva, exacerbando preocupaciones sanitarias públicas. Análisis indica urgencia reformatoria en práctica municipal y mejora infraestructura correspondiente para evitar consecuencias adversas prolongadas.","elcomercio",2018-01-08,"DEFICIENTE COLECTA DE DESPERDICIOS CAPITALES. Evalúa problemas ambientales generados por mal manejo de residuos sólidos urbanos. Distritos identificados muestran fallas sistemáticas en recolecta efectiva, exacerbando preocupaciones sanitarias públicas. Análisis indica urgencia reformatoria en práctica municipal y mejora infraestructura correspondiente para evitar consecuencias adversas prolongadas.","-1","Unknown",0.0385,"-1","Unknown",0.0352,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0424
"BASUUUUURA","Patricia Del Ros Periodista  Tras el paso del Papa Francisco dejó gran cantidad de personas emocionadas, fortaleció la fe religiosa, lamentablemente incrementó considerablemente la contaminación visual debido a residuos abandonados post misas celebradas en lugares emblemáticos como la Playa de Huanchaco y la base área de Las Palmas. Esta problemática fue ampliamente difundida mediante plataformas digitales provocando debates intensos respecto a la responsabilidad social ambiental peruana.  Actualmente, el país genera aproximadamente veinte mil toneladas de desechos diariamente, suficiente material para cubrir varias veces el Estadio Nacional semanalmente. Solo unos pocos distritos disponen de infraestructura apropiada para gestionar estos residuos eficientemente, llevando consigo graves repercusiones socioambientales visibles en playas costeras plagadas de basura y fauna urbana mal alimentada.  Es imperativa una transformación cultural hacia prácticas sustentables, reconociendo que todas las acciones cotidianas impactan significativamente en el ambiente compartido.","elcomercio",2018-01-25,"BASUUUUURA. Patricia Del Ros Periodista  Tras el paso del Papa Francisco dejó gran cantidad de personas emocionadas, fortaleció la fe religiosa, lamentablemente incrementó considerablemente la contaminación visual debido a residuos abandonados post misas celebradas en lugares emblemáticos como la Playa de Huanchaco y la base área de Las Palmas. Esta problemática fue ampliamente difundida mediante plataformas digitales provocando debates intensos respecto a la responsabilidad social ambiental peruana.  Actualmente, el país genera aproximadamente veinte mil toneladas de desechos diariamente, suficiente material para cubrir varias veces el Estadio Nacional semanalmente. Solo unos pocos distritos disponen de infraestructura apropiada para gestionar estos residuos eficientemente, llevando consigo graves repercusiones socioambientales visibles en playas costeras plagadas de basura y fauna urbana mal alimentada.  Es imperativa una transformación cultural hacia prácticas sustentables, reconociendo que todas las acciones cotidianas impactan significativamente en el ambiente compartido.","239","papa francisco, pope francis, iglesia catolica, vaticano, vatican",0.1044,"-1","Unknown",0.0892,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0282
"Plásticos incrementan enfermedades coralinas","Investigaciones sugieren que residuos plásticos contribuyen significativamente al aumento de patología en corales, exacerbando aún más la crisis ambiental marítima actual.","elcomercio",2018-01-26,"Plásticos incrementan enfermedades coralinas. Investigaciones sugieren que residuos plásticos contribuyen significativamente al aumento de patología en corales, exacerbando aún más la crisis ambiental marítima actual.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.0428,"-1","Unknown",0.0269,"576","residuos plasticos, microplasticos, plasticos, mil toneladas residuos, desechos",1
"LA HERRADERURA AGONA POR ARROJO DE BASURA Y DESMONTE","Antonio Níger González reportó que hace una semana, un residente filmó a trabajadores de saneamiento de Chorrillos vertiendo residuos sólidos en la playa. Actualmente, la área sigue plagada de deshechos.  Juan Guillermo Lara relató cómo décadas atrás, la playa de La Herradura proporcionaba a los habitantes de Lima una larga franja arenosa libre de contaminación. Pero hoy, la situación es alarmante: montones de basura y erosión marcaron el paisaje. Un vecino observó a operarios municipales depositando escombros directamente en la ribera. Ante la confrontación, escaparon rápidamente en un vehículo marcado con logos oficiales.  Al explorar la localidad, abundaban restos de demolición junto a sacos llenos de basura, incluso etiquetas reconocibles pertenecientes a la administración de Chorrillos. Los individuos vienen aquí a desechar sus desechos, pero nunca enfrentan consecuencias disciplinarias, comentó un pescador local.  Darwin Loarte, oceanólogo, señaló que tal acumulación incrementará significativamente la erosión costera, extendiendo así la contaminación hacia playas cercanas como Aguamarina, afectando potencialmente a otros sectores populares como Miraflores y Barranco. Este fenómeno amenaza seriamente la integridad ambiental regional.","elcomercio",2018-02-09,"LA HERRADERURA AGONA POR ARROJO DE BASURA Y DESMONTE. Antonio Níger González reportó que hace una semana, un residente filmó a trabajadores de saneamiento de Chorrillos vertiendo residuos sólidos en la playa. Actualmente, la área sigue plagada de deshechos.  Juan Guillermo Lara relató cómo décadas atrás, la playa de La Herradura proporcionaba a los habitantes de Lima una larga franja arenosa libre de contaminación. Pero hoy, la situación es alarmante: montones de basura y erosión marcaron el paisaje. Un vecino observó a operarios municipales depositando escombros directamente en la ribera. Ante la confrontación, escaparon rápidamente en un vehículo marcado con logos oficiales.  Al explorar la localidad, abundaban restos de demolición junto a sacos llenos de basura, incluso etiquetas reconocibles pertenecientes a la administración de Chorrillos. Los individuos vienen aquí a desechar sus desechos, pero nunca enfrentan consecuencias disciplinarias, comentó un pescador local.  Darwin Loarte, oceanólogo, señaló que tal acumulación incrementará significativamente la erosión costera, extendiendo así la contaminación hacia playas cercanas como Aguamarina, afectando potencialmente a otros sectores populares como Miraflores y Barranco. Este fenómeno amenaza seriamente la integridad ambiental regional.","334","toneladas residuos, contaminacion costera, toneladas basura, manejo residuos, contaminacion ambiental",1,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",0.1108,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.1021
"Verano Saludable muestra qué playas y piscinas son saludables o contaminadas","La aplicación Verano Saludable de la DIGESA muestra qué playas y piscinas de Lima y otras regiones del país son consideradas saludables o contaminadas.  Según María Eugenia Nieva, de la DIGESA, durante la temporada de verano, la lista de balnearios se actualiza cada semana.   La aplicación se puede descargar gratuitamente.","elcomercio",2018-02-19,"Verano Saludable muestra qué playas y piscinas son saludables o contaminadas. La aplicación Verano Saludable de la DIGESA muestra qué playas y piscinas de Lima y otras regiones del país son consideradas saludables o contaminadas.  Según María Eugenia Nieva, de la DIGESA, durante la temporada de verano, la lista de balnearios se actualiza cada semana.   La aplicación se puede descargar gratuitamente.","334","toneladas residuos, contaminacion costera, toneladas basura, manejo residuos, contaminacion ambiental",0.123,"-1","Unknown",0.0574,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",1
"Polícia de Salvataje rescata más de 460 personas en el litoral limeño","- Sin Fiscalización -  Según la DIGESA, la playa Agua Dulce Sur A (en Chorrillos) es considerada no saludable debido a la mala calidad de limpieza del balneario. Ayer, este Diario recorrió la zona y observó que los veraneantes dejaban envases de alimentos y bebidas en la orilla. Incluso, un grupo de personas lavaba ropa con detergente y lejía en la orilla, con agua de un tanque. Aquí venden licor aunque los carteles señalan que está prohibido, lamentó uno de los bañistas.","elcomercio",2018-02-19,"Polícia de Salvataje rescata más de 460 personas en el litoral limeño. - Sin Fiscalización -  Según la DIGESA, la playa Agua Dulce Sur A (en Chorrillos) es considerada no saludable debido a la mala calidad de limpieza del balneario. Ayer, este Diario recorrió la zona y observó que los veraneantes dejaban envases de alimentos y bebidas en la orilla. Incluso, un grupo de personas lavaba ropa con detergente y lejía en la orilla, con agua de un tanque. Aquí venden licor aunque los carteles señalan que está prohibido, lamentó uno de los bañistas.","-1","Unknown",0.0281,"-1","Unknown",0.0539,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.1721
"BALNEARIOS INSALUBRES EN EL LITORAL LIMEÑO","Un estudio exhaustivo realizado por la Dirección General de Salud señala alarmantes niveles de contaminación bacteriológica en varias playas populares de Lima Metropolitana. Destacan lugares como Las Sombrillas y Naplo, catalogados como áreas de alto riesgo sanitario. Expertos advierten sobre consecuentes problemas gastrointestinales y dermatológicos para aquellos expuestos a condiciones adversas. Además, falta regulación adecuada contribuye a deterioro constante de calidad ambiental, exacerbado por negligencia municipal en gestión integral de residuos sólidos urbanos.","elcomercio",2018-02-19,"BALNEARIOS INSALUBRES EN EL LITORAL LIMEÑO. Un estudio exhaustivo realizado por la Dirección General de Salud señala alarmantes niveles de contaminación bacteriológica en varias playas populares de Lima Metropolitana. Destacan lugares como Las Sombrillas y Naplo, catalogados como áreas de alto riesgo sanitario. Expertos advierten sobre consecuentes problemas gastrointestinales y dermatológicos para aquellos expuestos a condiciones adversas. Además, falta regulación adecuada contribuye a deterioro constante de calidad ambiental, exacerbado por negligencia municipal en gestión integral de residuos sólidos urbanos.","-1","Unknown",0.0205,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",0.1934,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",1
"SE RECICLAN 35 TONELADAS DE BASURA DE SEIS BALNERIOS EN EL SUR","AFP Habitat reportó que se han recolectado 35 toneladas de residuos sólidos urbanos provenientes de balnerios en el sur, gracias a la colaboración de ciudadanos voluntarios capacitados por la ONG Ciudad Saludable. Esta iniciativa forma parte de la campaña Un Verano Mejor Para Una Vida Mejor, impulsada junto a AFP Habitat y diversos municipios locales. Durante el periodo de verano, más de 600 jóvenes participaron en actividades de clasificación y manejo adecuado de materiales reciclables, contribuyendo significativamente a mitigar problemas medioambientales relacionados con turismo masivo.","elcomercio",2018-02-20,"SE RECICLAN 35 TONELADAS DE BASURA DE SEIS BALNERIOS EN EL SUR. AFP Habitat reportó que se han recolectado 35 toneladas de residuos sólidos urbanos provenientes de balnerios en el sur, gracias a la colaboración de ciudadanos voluntarios capacitados por la ONG Ciudad Saludable. Esta iniciativa forma parte de la campaña Un Verano Mejor Para Una Vida Mejor, impulsada junto a AFP Habitat y diversos municipios locales. Durante el periodo de verano, más de 600 jóvenes participaron en actividades de clasificación y manejo adecuado de materiales reciclables, contribuyendo significativamente a mitigar problemas medioambientales relacionados con turismo masivo.","-1","Unknown",0.0279,"-1","Unknown",0.0292,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0357
"Basuras llenan calles de Villa María del Triunfo","Residentes reportan ausencia de contenedores adecuados, incrementándose así problemas sanitarios relacionados con plagas urbanas. Expertos señalan que esto representa un grave problema ambiental y social.","elcomercio",2018-02-26,"Basuras llenan calles de Villa María del Triunfo. Residentes reportan ausencia de contenedores adecuados, incrementándose así problemas sanitarios relacionados con plagas urbanas. Expertos señalan que esto representa un grave problema ambiental y social.","-1","Unknown",0.1048,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",0.2099,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0877
"Expedición en donde 30 botes cruzaron la gran mancha de manera simultánea...","expendicion en donde 30 botes cruzaron la gran mancha de manera simultanea, pero ya no solo arrastrando redes, sino además otras dos de grandes dimensiones, de manera que pudieran recolectar también las piezas de mayores tamaños. Su muestra fue de 1,2 millones de piezas de plastico, las cuales demoraron dos años en ser clasificadas.  Sin embargo, los residuos de mayor tamaño seguían siendo el problema porque no aparecían con la frecuencia que esperaban. Para complementar la investigación, ampliaron la zona de la expedición inicial a más de 300 km², y tuvieron que usar un avión militar reconvertido en una plataforma científica. Gracias a sensores en 3D pudieron conocer las verdaderas dimensiones de los restos plásticos más grandes en la zona, para calcular su masa. Muchos pedazos de los millones de toneladas que ingresan al océano anualmente terminan dentro de los grandes sistemas de circulación de las corrientes oceanicas o giros. Es cuando están dentro de esos giros que los desechos de plastico se desmenuzan y pueden llegar a ser ingeridos por variedad de criaturas marinas.  Aunque la mancha sigue ampliándose, los científicos recalcan que gran cantidad de plastico también se hunde en el fondo del mar, y es precisamente esa zona la que queda seriamente dañada.","elcomercio",2018-03-28,"Expedición en donde 30 botes cruzaron la gran mancha de manera simultánea.... expendicion en donde 30 botes cruzaron la gran mancha de manera simultanea, pero ya no solo arrastrando redes, sino además otras dos de grandes dimensiones, de manera que pudieran recolectar también las piezas de mayores tamaños. Su muestra fue de 1,2 millones de piezas de plastico, las cuales demoraron dos años en ser clasificadas.  Sin embargo, los residuos de mayor tamaño seguían siendo el problema porque no aparecían con la frecuencia que esperaban. Para complementar la investigación, ampliaron la zona de la expedición inicial a más de 300 km², y tuvieron que usar un avión militar reconvertido en una plataforma científica. Gracias a sensores en 3D pudieron conocer las verdaderas dimensiones de los restos plásticos más grandes en la zona, para calcular su masa. Muchos pedazos de los millones de toneladas que ingresan al océano anualmente terminan dentro de los grandes sistemas de circulación de las corrientes oceanicas o giros. Es cuando están dentro de esos giros que los desechos de plastico se desmenuzan y pueden llegar a ser ingeridos por variedad de criaturas marinas.  Aunque la mancha sigue ampliándose, los científicos recalcan que gran cantidad de plastico también se hunde en el fondo del mar, y es precisamente esa zona la que queda seriamente dañada.","329","naufragios, naufragio, ocean viking, marina guerra, barcos",0.0219,"-1","Unknown",0.0227,"576","residuos plasticos, microplasticos, plasticos, mil toneladas residuos, desechos",1
"La República de Vanuatu aprob limitar al máximo el uso del plástico en su territorio...","La República de Vanuatu aprobó limitar al máximo el uso del plástico en su territorio – compuesto por 83 islas que se extienden en el Pacifico – e implement medidas para regular la gestión de la basura, según reportes locales.","elcomercio",2018-03-28,"La República de Vanuatu aprob limitar al máximo el uso del plástico en su territorio.... La República de Vanuatu aprobó limitar al máximo el uso del plástico en su territorio – compuesto por 83 islas que se extienden en el Pacifico – e implement medidas para regular la gestión de la basura, según reportes locales.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.1567,"-1","Unknown",0.018,"588","bolsas plasticas, bolsas plastico, uso plasticos, alternativas plastico, uso plastico",0.0235
"Descontrol ambiental en Barranco","Vecinos documentan vertimientos ilegales de basura industrial en costas barranquina. Autoridades municipales responden aplicando sanciones severas ante evidencia irrefutable de contaminación provocada por entidades gubernamentales.","elcomercio",2018-05-01,"Descontrol ambiental en Barranco. Vecinos documentan vertimientos ilegales de basura industrial en costas barranquina. Autoridades municipales responden aplicando sanciones severas ante evidencia irrefutable de contaminación provocada por entidades gubernamentales.","-1","Unknown",0.0444,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",1,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",1
"Chile bans plastic bags amid global pollution concern","Under President Sebastian Piérrez leadership, legislation aims to ban disposable plastic shopping bags nationally addressing ocean contamination exacerbated globally each year by millions of tons entering marine environments. These plastics degrade slowly posing threats to aquatic life while infiltrating food chains via ingestion by fish species further endangering larger predators caught up in floating debris islands comparable in scale to Mexico along South American coastlines shared between nations like Chile and Peru.","elcomercio",2018-05-14,"Chile bans plastic bags amid global pollution concern. Under President Sebastian Piérrez leadership, legislation aims to ban disposable plastic shopping bags nationally addressing ocean contamination exacerbated globally each year by millions of tons entering marine environments. These plastics degrade slowly posing threats to aquatic life while infiltrating food chains via ingestion by fish species further endangering larger predators caught up in floating debris islands comparable in scale to Mexico along South American coastlines shared between nations like Chile and Peru.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.1076,"180","yet, efforts, been, potential, first",0.312,"588","bolsas plasticas, bolsas plastico, uso plasticos, alternativas plastico, uso plastico",1
"Vecinos denunciaron contaminación en Las Cascadas de Barranco","Este sábado, residentes organizaron una acción de limpieza en la costa local después de observar descargas ilegales provenientes de trabajos de reconstrucción cerca del área. Autoridades ambientales están evaluando medidas disciplinarias contra responsables implicados en el vertido de material de construcción.","elcomercio",2018-05-15,"Vecinos denunciaron contaminación en Las Cascadas de Barranco. Este sábado, residentes organizaron una acción de limpieza en la costa local después de observar descargas ilegales provenientes de trabajos de reconstrucción cerca del área. Autoridades ambientales están evaluando medidas disciplinarias contra responsables implicados en el vertido de material de construcción.","-1","Unknown",0.0539,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",1,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0676
"América Latina avanza en combatir la contaminación por plásticos","Países latinoamericanos están desarrollando legislaciones innovadoras para gestionar adecuadamente el plástico y salvaguardar recursos naturales vitales. Ejemplos incluyen la eliminación de bolsas plásticas en países como Antigua y Barbuda, así como importantes contribuciones económicas mediante impuestos específicos en lugares como Colombia.","elcomercio",2018-06-05,"América Latina avanza en combatir la contaminación por plásticos. Países latinoamericanos están desarrollando legislaciones innovadoras para gestionar adecuadamente el plástico y salvaguardar recursos naturales vitales. Ejemplos incluyen la eliminación de bolsas plásticas en países como Antigua y Barbuda, así como importantes contribuciones económicas mediante impuestos específicos en lugares como Colombia.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",1,"-1","Unknown",0.0094,"588","bolsas plasticas, bolsas plastico, uso plasticos, alternativas plastico, uso plastico",1
"EL DEBATE SOBRE EL USO DE LAS BOLSAS DE PLÁSTICO EN URUGUAY","Plástico nuestro de cada día  **Opinión Hernán Sorhuet Gelís** *Diario El País de Uruguay*  El gobierno uruguayo introdujo un proyecto legislativo orientado a controlar el uso indiscriminado de bolsas plásticas, omnipresentes en nuestras rutinas diarias y fuente principal de contaminación en diversos ambientes naturales. Coincidencia notable, el 8 de junio se recordó el Dia Mundial de Los Oceanos enfocado en mitigar la problemática del vertiginoso deterioro provocado principalmente por materiales sintéticos.  Aunque el plástico representa una innovación humana destacada por su versatilidad y funcionalidad, lamentablemente mucha cantidad termina convertida en basura nociva para la biodiversidad y ecología planetaria. Aquí radica el verdadero dilema: cómo gestionar adecuadamente los desperdicios post-consumo.  Actualmente, fragmentos plásticos, incluido el microplastico, perviven en rincones remotos del globo terráqueo, inclusive áreas antárticas previamente intocadas. Su persistencia prolongada compromete severamente la integridad biológica de hábitats marítimos completos, pues numerosas especies consumen erróneamente estos restos mortales.  Ante esto, surge una regulación proyectada para internalizar el costo medioambiental asociado al uso individualizado de bolsas plásticas, incentivándose cambios conductuales sostenibles. Sin embargo, existe controversia respecto al destino final de dicho cobro monetario, argumentando que debería canalizarse específicamente hacia políticas sustentables relacionadas con la gestión integral de residuos.  Paralelamente, subsisten falencias sistémicas en cuanto a recolecta eficiente de deshechos municipales, dilapidando potencial positivo de nuevas legislaciones. Es imperioso reformar profundamente paradigmas culturales y técnicos existentes para lograr resultados tangibles en protección ambiental.","elcomercio",2018-06-14,"EL DEBATE SOBRE EL USO DE LAS BOLSAS DE PLÁSTICO EN URUGUAY. Plástico nuestro de cada día  **Opinión Hernán Sorhuet Gelís** *Diario El País de Uruguay*  El gobierno uruguayo introdujo un proyecto legislativo orientado a controlar el uso indiscriminado de bolsas plásticas, omnipresentes en nuestras rutinas diarias y fuente principal de contaminación en diversos ambientes naturales. Coincidencia notable, el 8 de junio se recordó el Dia Mundial de Los Oceanos enfocado en mitigar la problemática del vertiginoso deterioro provocado principalmente por materiales sintéticos.  Aunque el plástico representa una innovación humana destacada por su versatilidad y funcionalidad, lamentablemente mucha cantidad termina convertida en basura nociva para la biodiversidad y ecología planetaria. Aquí radica el verdadero dilema: cómo gestionar adecuadamente los desperdicios post-consumo.  Actualmente, fragmentos plásticos, incluido el microplastico, perviven en rincones remotos del globo terráqueo, inclusive áreas antárticas previamente intocadas. Su persistencia prolongada compromete severamente la integridad biológica de hábitats marítimos completos, pues numerosas especies consumen erróneamente estos restos mortales.  Ante esto, surge una regulación proyectada para internalizar el costo medioambiental asociado al uso individualizado de bolsas plásticas, incentivándose cambios conductuales sostenibles. Sin embargo, existe controversia respecto al destino final de dicho cobro monetario, argumentando que debería canalizarse específicamente hacia políticas sustentables relacionadas con la gestión integral de residuos.  Paralelamente, subsisten falencias sistémicas en cuanto a recolecta eficiente de deshechos municipales, dilapidando potencial positivo de nuevas legislaciones. Es imperioso reformar profundamente paradigmas culturales y técnicos existentes para lograr resultados tangibles en protección ambiental.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.0688,"-1","Unknown",0.0231,"588","bolsas plasticas, bolsas plastico, uso plasticos, alternativas plastico, uso plastico",1
"OEFA Detecta Contaminación Extrema","El Organismo de Evaluación y Fiscalización Ambiental identifica más de 180 focos críticos de contaminación sólida dispersos en diversos sectores urbanos de Lima Metropolitana, destacándose Villa María del Triunfo con concentraciones elevadas de residuos.","elcomercio",2018-06-14,"OEFA Detecta Contaminación Extrema. El Organismo de Evaluación y Fiscalización Ambiental identifica más de 180 focos críticos de contaminación sólida dispersos en diversos sectores urbanos de Lima Metropolitana, destacándose Villa María del Triunfo con concentraciones elevadas de residuos.","334","toneladas residuos, contaminacion costera, toneladas basura, manejo residuos, contaminacion ambiental",1,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",0.1339,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0903
"","India penaliza el uso de productos de plástico El estado indio de Maharashtra –uno de los más poblados del país– ha establecido como un delito el uso de productos de plástico. Incumplir la norma conllevará a multas de hasta $410 dólares y penas de hasta tres meses en la cárcel para los infractores reincidentes.","elcomercio",2018-06-27,". India penaliza el uso de productos de plástico El estado indio de Maharashtra –uno de los más poblados del país– ha establecido como un delito el uso de productos de plástico. Incumplir la norma conllevará a multas de hasta $410 dólares y penas de hasta tres meses en la cárcel para los infractores reincidentes.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.2089,"-1","Unknown",0.0131,"588","bolsas plasticas, bolsas plastico, uso plasticos, alternativas plastico, uso plastico",1
"CAITAS PLÁSTICO CONTAMINACIÓN MARINO AMENAZA ECOSISTEMA PEQUEÑO OBJETO GRAN DAÑO","Se calcula que aproximadamente mil millones de caitas de plástico se usan diariamente mundialmente, contribuyendo enormemente a la contaminación marítima. Pequeños objetos como éste causan problemas graves pues no son procesados adecuadamente en sistemas de gestión de residuos.","elcomercio",2018-07-11,"CAITAS PLÁSTICO CONTAMINACIÓN MARINO AMENAZA ECOSISTEMA PEQUEÑO OBJETO GRAN DAÑO. Se calcula que aproximadamente mil millones de caitas de plástico se usan diariamente mundialmente, contribuyendo enormemente a la contaminación marítima. Pequeños objetos como éste causan problemas graves pues no son procesados adecuadamente en sistemas de gestión de residuos.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.0768,"-1","Unknown",0.0209,"576","residuos plasticos, microplasticos, plasticos, mil toneladas residuos, desechos",1
"Contaminación masiva en La Libertad","El vertedero de El Milagro continúa recibiendo miles de toneladas de residuos diariamente, superando su capacidad diseñada inicialmente. Esta situación representa un riesgo considerable para la salud pública y el ambiente local, exacerbándose aún más por prácticas deficientes de separación y tratamiento de desechos peligrosos. Expertos advierten urgentemente sobre la necesidad de implementar soluciones efectivas antes de que la problemática alcance niveles irreversibles.","elcomercio",2018-07-15,"Contaminación masiva en La Libertad. El vertedero de El Milagro continúa recibiendo miles de toneladas de residuos diariamente, superando su capacidad diseñada inicialmente. Esta situación representa un riesgo considerable para la salud pública y el ambiente local, exacerbándose aún más por prácticas deficientes de separación y tratamiento de desechos peligrosos. Expertos advierten urgentemente sobre la necesidad de implementar soluciones efectivas antes de que la problemática alcance niveles irreversibles.","334","toneladas residuos, contaminacion costera, toneladas basura, manejo residuos, contaminacion ambiental",1,"212","vertimiento, aguas servidas, derrame petroleo, oleoducto norperuano, servicio agua",0.1623,"336","toneladas desperdicios, residuos solidos, toneladas residuos, problemas ambientales, toneladas basura",0.0461
"Plagas y Olvido","Hace dos meses, el Organismo de Evaluación y Fiscalización Ambiental (OEFA) alertó al municipio de La Victoria de que tenía diez puntos críticos por acumulación de basura. El problema, explican en la comuna, tenía dos causas: el poco respeto a los horarios para sacar la basura y el comercio ambulatorio. El reordenamiento es indispensable para dar facilidad en la limpieza. Asimismo, es necesario que haya libre acceso en caso de emergencias, dice Rivera.  El Cerro San Cosme, espaldas del Parque del Migrante, está cubierto de maleza debido a años de negligencia ambiental. Según vecinos consultados, esto complica más la situación pues facilita la proliferación de roedores y mosquitos.  Además, según datos proporcionados por funcionarios de salud pública, existe preocupación creciente respecto a brotes potenciales de enfermedades transmitidas por vectores, especialmente zika y dengue, dados los niveles insostenibles de contaminación visual y sanitaria reportados en áreas cercanas al mencionado cerro.","elcomercio",2018-07-21,"Plagas y Olvido. Hace dos meses, el Organismo de Evaluación y Fiscalización Ambiental (OEFA) alertó al municipio de La Victoria de que tenía diez puntos críticos por acumulación de basura. El problema, explican en la comuna, tenía dos causas: el poco respeto a los horarios para sacar la basura y el comercio ambulatorio. El reordenamiento es indispensable para dar facilidad en la limpieza. Asimismo, es necesario que haya libre acceso en caso de emergencias, dice Rivera.  El Cerro San Cosme, espaldas del Parque del Migrante, está cubierto de maleza debido a años de negligencia ambiental. Según vecinos consultados, esto complica más la situación pues facilita la proliferación de roedores y mosquitos.  Además, según datos proporcionados por funcionarios de salud pública, existe preocupación creciente respecto a brotes potenciales de enfermedades transmitidas por vectores, especialmente zika y dengue, dados los niveles insostenibles de contaminación visual y sanitaria reportados en áreas cercanas al mencionado cerro.","334","toneladas residuos, contaminacion costera, toneladas basura, manejo residuos, contaminacion ambiental",1,"-1","Unknown",0.0209,"-1","Unknown",0.0341
"Salud | EL MERCURO HUERTA especialista en salud pública","Plástico y su impacto en la salud El agua potable de casi un centenar de territorios del mundo contiene restos microscópicos de este material, según una investigación reciente. En su mensaje a la nación, el presidente Martin Vizcarra solicitó a los peruanos dejar de utilizar bolsas plásticas de un solo uso. Hoy revisaremos el impacto que tienen los plásticos sobre la salud ambiental y humana. --Los plásticos--- Desde el punto de vista químico e industrial, los plásticos (del griego plasticós: que adopta cualquier forma) fueron creados en 1869 por el norteamericano John Wesley Hyatt, quién estaba buscando un sustituto del marfil, utilizado para hacer bolígrafos de billar. Su éxito fue inmediato. Su invención (mezcla de celulosa algodoniana con alcanfor) replicó efectivamente al marfil, derivado de cuernos de animales y escudos de tortuga. En 1907, el belga-estadounidense Leo Baekeland --en búsqueda de un substituto de barnices naturales--, desarrolló la bakélite, el primero plástico completamente sintético. Posteriormente, el avance industrial facilitó la síntesis de múltiples variantes de este material, gradualmente suprimiendo otras substancias tales como maderas, metales, aluminio, etc.","elcomercio",2018-07-30,"Salud | EL MERCURO HUERTA especialista en salud pública. Plástico y su impacto en la salud El agua potable de casi un centenar de territorios del mundo contiene restos microscópicos de este material, según una investigación reciente. En su mensaje a la nación, el presidente Martin Vizcarra solicitó a los peruanos dejar de utilizar bolsas plásticas de un solo uso. Hoy revisaremos el impacto que tienen los plásticos sobre la salud ambiental y humana. --Los plásticos--- Desde el punto de vista químico e industrial, los plásticos (del griego plasticós: que adopta cualquier forma) fueron creados en 1869 por el norteamericano John Wesley Hyatt, quién estaba buscando un sustituto del marfil, utilizado para hacer bolígrafos de billar. Su éxito fue inmediato. Su invención (mezcla de celulosa algodoniana con alcanfor) replicó efectivamente al marfil, derivado de cuernos de animales y escudos de tortuga. En 1907, el belga-estadounidense Leo Baekeland --en búsqueda de un substituto de barnices naturales--, desarrolló la bakélite, el primero plástico completamente sintético. Posteriormente, el avance industrial facilitó la síntesis de múltiples variantes de este material, gradualmente suprimiendo otras substancias tales como maderas, metales, aluminio, etc.","392","bolsas plastico, bolsas plasticas, uso plasticos, uso plastico, residuos plasticos",0.1489,"-1","Unknown",0.0487,"-1","Unknown",0.0026
