"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"El Jorobado de Notre-Dame","Theatre featuring Victor Hugo’s classic ‘’The Hunchback of Notre Dame,’’ directed by Roberto Iñiguez. Performances take place at Alianza Francesa auditorium (Arequipa Ave 4595, Miraflores) starting at 4pm.","peru21",2014-06-28,"El Jorobado de Notre-Dame. Theatre featuring Victor Hugo’s classic ‘’The Hunchback of Notre Dame,’’ directed by Roberto Iñiguez. Performances take place at Alianza Francesa auditorium (Arequipa Ave 4595, Miraflores) starting at 4pm.","1034","obra teatro, obra teatro tregua, teatro, obra teatral, teatro auditorio",0.3547,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.3149,"1208","teatro lima, club teatro lima, obra teatro, ubicacion teatro, teatro plaza",0.1504
"Apoyo a iniciativas legales para fortalecer BVL","Legisladores aprobaron proyectos destinados a aumentar la liquidez e integración del Mercado de Valores Local (MVPL), buscando incentivar la actividad económica y financiera en el contexto regional.","peru21",2015-08-27,"Apoyo a iniciativas legales para fortalecer BVL. Legisladores aprobaron proyectos destinados a aumentar la liquidez e integración del Mercado de Valores Local (MVPL), buscando incentivar la actividad económica y financiera en el contexto regional.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",1,"-1","Unknown",0.0406,"-1","Unknown",0.0046
"Espacio de crianza:","Reflexiona sobre cómo la percepción cultural actual ve el acto de besar cada vez más ligado a compromisos románticos profundos, mientras otras interacciones sociales pueden carecer de ese significado especial.","peru21",2014-01-05,"Espacio de crianza:. Reflexiona sobre cómo la percepción cultural actual ve el acto de besar cada vez más ligado a compromisos románticos profundos, mientras otras interacciones sociales pueden carecer de ese significado especial.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.0735,"739","deseo sexual, tener sexo, orgasmo, caricias, sexuales",0.1014,"1189","sexualidad, sexuales, sexo es, hacer amor, deseo sexual",0.0156
"Manifiesta cultura tradicional en festividad navideña","Escenificación cultural denominada Los Hatajos y Las Pallitas, celebradas principalmente en la región costera de Peru, ahora están listas para ser incorporadas oficialmente dentro de la Lista Representativa del Patrimonio Cultural Inmaterial de la Humanidad de UNESCO.","peru21",2019-12-13,"Manifiesta cultura tradicional en festividad navideña. Escenificación cultural denominada Los Hatajos y Las Pallitas, celebradas principalmente en la región costera de Peru, ahora están listas para ser incorporadas oficialmente dentro de la Lista Representativa del Patrimonio Cultural Inmaterial de la Humanidad de UNESCO.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.1495,"-1","Unknown",0.1388,"1303","iglesia senora carmen, miles devotos, virgen candelaria, imagen senor milagros, senor milagros",0.0297
"Resistencia Entinta abre exposición permanente","La Fundación Europa Idioms presenta la obra visual del artista argentin MONO GRINBAUM titulado La Resistencia de la Tinta. Esta colección refleja aspectos sociales contemporáneos y queda abierta al público sin costo alguno.","peru21",2017-03-15,"Resistencia Entinta abre exposición permanente. La Fundación Europa Idioms presenta la obra visual del artista argentin MONO GRINBAUM titulado La Resistencia de la Tinta. Esta colección refleja aspectos sociales contemporáneos y queda abierta al público sin costo alguno.","-1","Unknown",0.0862,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.3144,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0394
"Mike HoS?","Una de las bandas fundamentales del post-punk en el Perú es Lima 13. Y tras abrir (al grupo europeo) Clan Of Xymox, este sábado 22 tocan en El Calabozo (Cercado) y el 5 de noviembre en el Oscuro Fest. Son buenas noticias.","peru21",2016-10-17,"Mike HoS?. Una de las bandas fundamentales del post-punk en el Perú es Lima 13. Y tras abrir (al grupo europeo) Clan Of Xymox, este sábado 22 tocan en El Calabozo (Cercado) y el 5 de noviembre en el Oscuro Fest. Son buenas noticias.","928","concierto, conciertos, evento musical, musical, bandas",0.3464,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1423,"1310","concierto lima, mayo estadio nacional, festival ciudad rock, rockero argentino, concierto",0.1907
"VEINTITRÉS ANIVERSARIO DEL FESTIVAL DE DANZA INTERNACIONAL","La Compañía Nacional de Danza de la República Dominicana presenta hoy, a las 19:30 hrs., la obra Propulsión en el IEPN (Av. Angamos Oeste 120, Miraflores).  Fiester Tributo a Hector Lavoe Descarga Para Lavoe lo invita a disfrutar, anísima, de una noche de salsa con los temas más destacados de Hector Lavoe. La cita es en Jr. Cervantes 159, Centro Histórico de Lima. Ingresos libres.","peru21",2016-06-24,"VEINTITRÉS ANIVERSARIO DEL FESTIVAL DE DANZA INTERNACIONAL. La Compañía Nacional de Danza de la República Dominicana presenta hoy, a las 19:30 hrs., la obra Propulsión en el IEPN (Av. Angamos Oeste 120, Miraflores).  Fiester Tributo a Hector Lavoe Descarga Para Lavoe lo invita a disfrutar, anísima, de una noche de salsa con los temas más destacados de Hector Lavoe. La cita es en Jr. Cervantes 159, Centro Histórico de Lima. Ingresos libres.","-1","Unknown",0.0689,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1094,"1418","internacional danza, festival danza, danzas, nacional danza, danza nueva",0.1857
"Proyectos culturales buscan revitalización de sitios arqueológicos","Expediciones organizadas exploran el sitio del Gran Pajatán buscando restaurar y poner en valor importantes reliquias arqueológicas, contribuyendo además al desarrollo cultural local.","peru21",2017-10-28,"Proyectos culturales buscan revitalización de sitios arqueológicos. Expediciones organizadas exploran el sitio del Gran Pajatán buscando restaurar y poner en valor importantes reliquias arqueológicas, contribuyendo además al desarrollo cultural local.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.3508,"-1","Unknown",0.0091,"-1","Unknown",0.0972
"Kevin Johansen Ofrece Un Concierto En Octubre","El cantante argentino Kevin Johansen anunció que realizaría un concierto el 2 de octubre en el Gran Teatro Nacional. Presentará éxitos de su reciente álbum Mis Americas, Vol. X. Pertinentemente señalar que Johansen participó en el disco A Chabuca, una producción dedicada a la cantautora peruana Chabuca Granda.","peru21",2017-07-06,"Kevin Johansen Ofrece Un Concierto En Octubre. El cantante argentino Kevin Johansen anunció que realizaría un concierto el 2 de octubre en el Gran Teatro Nacional. Presentará éxitos de su reciente álbum Mis Americas, Vol. X. Pertinentemente señalar que Johansen participó en el disco A Chabuca, una producción dedicada a la cantautora peruana Chabuca Granda.","928","concierto, conciertos, evento musical, musical, bandas",0.1206,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.089,"1310","concierto lima, mayo estadio nacional, festival ciudad rock, rockero argentino, concierto",0.2292
"Haroldo Higa e Israel Tolentino Funumbulo","Un proyecto conjunto de los artistas Haroldo Higa e Israel Tolentino que ya puede verse en la Sala Raúl Porras Barrenechea del Centro Cultural Ricardo Palma (Av. Larco 770, Miraflores). De 10 a.m. a 10 p.m. Ingreso libre.","peru21",2015-10-30,"Haroldo Higa e Israel Tolentino Funumbulo. Un proyecto conjunto de los artistas Haroldo Higa e Israel Tolentino que ya puede verse en la Sala Raúl Porras Barrenechea del Centro Cultural Ricardo Palma (Av. Larco 770, Miraflores). De 10 a.m. a 10 p.m. Ingreso libre.","-1","Unknown",0.0637,"-1","Unknown",0.0534,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.1192
"Generar Valor al Patrimonio Cultural","Argumenta que el patrimonio cultural es compartido y requiere accesibilidad pública y cuidado constante para convertirse verdaderamente en atracción turística. Critica la decisión legislativa de revertir medidas destinadas a potenciar dichos recursos.","peru21",2015-10-29,"Generar Valor al Patrimonio Cultural. Argumenta que el patrimonio cultural es compartido y requiere accesibilidad pública y cuidado constante para convertirse verdaderamente en atracción turística. Critica la decisión legislativa de revertir medidas destinadas a potenciar dichos recursos.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",1,"-1","Unknown",0.0102,"-1","Unknown",0.0024
"PERÚ SE ACERCA A SER MIEMBRO PARTICIPANTE DE LA OCDE","Continuaremos con políticas agrarias exitosas aseguró el Vicepresidente Electo Martín Vizcarra. Durante la presentación de la política nacional agraria del Ministerio de Agricultura y Riego (MINAGRI), destacó el compromiso hacia el mejoramiento técnológico y financiero para agricultores. Además, señaló áreas clave como el uso sustentable del agua y tierras, así como el impulso necesario en innovación agrícola para desarrollar nuevos productos.","peru21",2016-06-23,"PERÚ SE ACERCA A SER MIEMBRO PARTICIPANTE DE LA OCDE. Continuaremos con políticas agrarias exitosas aseguró el Vicepresidente Electo Martín Vizcarra. Durante la presentación de la política nacional agraria del Ministerio de Agricultura y Riego (MINAGRI), destacó el compromiso hacia el mejoramiento técnológico y financiero para agricultores. Además, señaló áreas clave como el uso sustentable del agua y tierras, así como el impulso necesario en innovación agrícola para desarrollar nuevos productos.","1054","ministerio agricultura riego, agricultura riego minagri, sector agricola, ministerio agricultura, agricultura riego",0.0979,"-1","Unknown",0.0491,"-1","Unknown",0.0144
"Proyección lingüística y cultural en legislación local","Examen de debates contemporáneos sobre inclusión lingüística en materia de protección al consumidor, especialmente referente a comunidades indígenas en Latinoamérica.","peru21",2016-03-05,"Proyección lingüística y cultural en legislación local. Examen de debates contemporáneos sobre inclusión lingüística en materia de protección al consumidor, especialmente referente a comunidades indígenas en Latinoamérica.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.1634,"-1","Unknown",0.0151,"1285","prohibir publicidad estatal, publicidad estatal medios, ley prohibe publicidad, publicidad estatal, prohiba publicidad",0.0115
"Recital rossinia­no","En el Tea­tro Pi­ran­del­lo. El Ins­tituto Italiá­no de Cul­turá in­vie­ta á un re­cil á con una selección de las mejores pie­ces del com­po­sior Rossini. Ho­ye, á las 8 pm, en el Tea­tro Pi­ran­del­lo ( Av. Alejan­dro Ti­rado 274, Sa­n ta Bea­trix ) . Ingre­so li­bré.","peru21",2018-04-03,"Recital rossinia­no. En el Tea­tro Pi­ran­del­lo. El Ins­tituto Italiá­no de Cul­turá in­vie­ta á un re­cil á con una selección de las mejores pie­ces del com­po­sior Rossini. Ho­ye, á las 8 pm, en el Tea­tro Pi­ran­del­lo ( Av. Alejan­dro Ti­rado 274, Sa­n ta Bea­trix ) . Ingre­so li­bré.","1034","obra teatro, obra teatro tregua, teatro, obra teatral, teatro auditorio",1,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1297,"-1","Unknown",0.0981
"Bo­dos, Co­nocién­do el cuer­po hu­ma­no","Visité la muestra Bo­dos cuer­pos hu­ma­nos rea­les, que se expo­ne en el cen­tro cómer­cial pla­za Nor­te ( cru­ze de Pa­naméri­ca Nor­te con To­mas Val­lé ). Va has­ta el 15 de ju­nio. De lués à vie­nes, entra­da a 5 / 20.","peru21",2018-04-03,"Bo­dos, Co­nocién­do el cuer­po hu­ma­no. Visité la muestra Bo­dos cuer­pos hu­ma­nos rea­les, que se expo­ne en el cen­tro cómer­cial pla­za Nor­te ( cru­ze de Pa­naméri­ca Nor­te con To­mas Val­lé ). Va has­ta el 15 de ju­nio. De lués à vie­nes, entra­da a 5 / 20.","-1","Unknown",0.0195,"-1","Unknown",0.0194,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0242
"TRÁMITES LEGALES PARA ACCIONISTA CORPORACIÓN FINANCIERA","Notificación legal respecto a la reducción del capital social de Credicorp Capital Holdings Peru SA, según decisiones tomadas en reunión de accionistas.","peru21",2016-10-14,"TRÁMITES LEGALES PARA ACCIONISTA CORPORACIÓN FINANCIERA. Notificación legal respecto a la reducción del capital social de Credicorp Capital Holdings Peru SA, según decisiones tomadas en reunión de accionistas.","1076","reduccion capital social, reducir capital social, reduccion capital empresa, reduccion capital, capital social",0.1709,"738","liquidacion sociedad, nombrandose liquidador, liquidadora, junta general accionistas, general accionistas fecha",0.1551,"1252","reduccion capital, reducir capital, reduccion capital social, reducir capital social, acordo reducir capital",0.6077
"Reducción de Capital en Empresa AGROMACARTU S.A.C.","Tras deliberaciones realizadas en Junta Universal el 26 de abril de 2014, se resolvió reducir el capital social de la compañía AGROMACARTU S.A.C., siguiendo protocolos legalizados dentro de la estructura legislativa vigente.","peru21",2014-05-08,"Reducción de Capital en Empresa AGROMACARTU S.A.C.. Tras deliberaciones realizadas en Junta Universal el 26 de abril de 2014, se resolvió reducir el capital social de la compañía AGROMACARTU S.A.C., siguiendo protocolos legalizados dentro de la estructura legislativa vigente.","1076","reduccion capital social, reducir capital social, reduccion capital empresa, reduccion capital, capital social",1,"738","liquidacion sociedad, nombrandose liquidador, liquidadora, junta general accionistas, general accionistas fecha",0.3871,"1252","reduccion capital, reducir capital, reduccion capital social, reducir capital social, acordo reducir capital",0.4996
"Inedita Tradición del Arte Salvaje","Herbert Rodríguez ofrece una visión exhaustiva de cinco décadas de expresión artística innovadora, explorando transformaciones culturales profundas reflejadas en manifestaciones públicas audaces y disruptivas.","peru21",2019-09-29,"Inedita Tradición del Arte Salvaje. Herbert Rodríguez ofrece una visión exhaustiva de cinco décadas de expresión artística innovadora, explorando transformaciones culturales profundas reflejadas en manifestaciones públicas audaces y disruptivas.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.2075,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.1494,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0282
"Avances legales en fusiones empresariales","Durante reunión conjunta de accionistas celebrada el 30 de abril de 2014, se dio luz verde al proyecto de fusión entre varias empresas administrativas y gestoras de bienes raíces. Esta acción resultará en la consolidación corporativa de dichas entidades conforme a disposiciones específicas de la Ley General de Sociedades.","peru21",2014-05-08,"Avances legales en fusiones empresariales. Durante reunión conjunta de accionistas celebrada el 30 de abril de 2014, se dio luz verde al proyecto de fusión entre varias empresas administrativas y gestoras de bienes raíces. Esta acción resultará en la consolidación corporativa de dichas entidades conforme a disposiciones específicas de la Ley General de Sociedades.","1076","reduccion capital social, reducir capital social, reduccion capital empresa, reduccion capital, capital social",0.2808,"738","liquidacion sociedad, nombrandose liquidador, liquidadora, junta general accionistas, general accionistas fecha",1,"-1","Unknown",0.012
"PALIMPSESTOS Y RETRATOS: HISTORIA REVELADA","Mañana se inaugurará la exposición fotográfica de Rodrigo Abad titulada Historias Reveladas en el Centro Cultural de España ubicado en Natalio Sánchez 181, Santa Beatriz. Esta muestra explora temas profundos mediante imágenes capturadas meticulosamente.","peru21",2017-07-04,"PALIMPSESTOS Y RETRATOS: HISTORIA REVELADA. Mañana se inaugurará la exposición fotográfica de Rodrigo Abad titulada Historias Reveladas en el Centro Cultural de España ubicado en Natalio Sánchez 181, Santa Beatriz. Esta muestra explora temas profundos mediante imágenes capturadas meticulosamente.","-1","Unknown",0.038,"-1","Unknown",0.078,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.2128
"Con la epidemia tal cualismo","Por qué vamos a terminar con nuestro idioma ¿Te parece? ... Todo esto forma parte de nuestra realidad cultural. Pero también debemos considerar cómo afectará a nuestras tradiciones lingüísticas.","peru21",2018-04-02,"Con la epidemia tal cualismo. Por qué vamos a terminar con nuestro idioma ¿Te parece? ... Todo esto forma parte de nuestra realidad cultural. Pero también debemos considerar cómo afectará a nuestras tradiciones lingüísticas.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.1272,"-1","Unknown",0.0145,"-1","Unknown",0.0056
"Patrimonio Cultural: Monumental obra del historiador Jorge Basadre Grosmann","La zona arqueológica monumental Layzan, en Cajamarca, fue declarada Patrimonio cultural de la Nación por el Ministerio de Cultura para darle protección legal. Además, se reconoció El len 2a, tradicional danza agrícola interpretada durante festividades locales.","peru21",2015-02-28,"Patrimonio Cultural: Monumental obra del historiador Jorge Basadre Grosmann. La zona arqueológica monumental Layzan, en Cajamarca, fue declarada Patrimonio cultural de la Nación por el Ministerio de Cultura para darle protección legal. Además, se reconoció El len 2a, tradicional danza agrícola interpretada durante festividades locales.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.176,"754","descubrimiento arqueologico, complejo arqueologico, piezas arqueologicas, zona arqueologica, sitio arqueologico",0.0119,"-1","Unknown",0.038
"Nintendo Classic reviviendo clásicos favoritos","Relanza versiones icónicas de antiguos juegos populares permitiendo disfrutar de éxitos retro directamente en dispositivos contemporáneos mediante conexión HDMI.","peru21",2017-07-03,"Nintendo Classic reviviendo clásicos favoritos. Relanza versiones icónicas de antiguos juegos populares permitiendo disfrutar de éxitos retro directamente en dispositivos contemporáneos mediante conexión HDMI.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.0705,"726","proxima pelicula, pelicula, entrega cinematografica, peliculas, warner bros",1,"1313","videojuego, videojuego inspirado, videojuegos, juego completo, juegos",0.1008
"","Que nos encontramos alejados de la Iglesia, nos hemos sentido tocados por la novedad y profundidad de su mensaje, será importante flexionar sobre su última encíclica “Laudato Si”, en cuya introducción ya nos habla de la importancia de proteger el medio ambiente y de la necesidad imperiosa de cuidar la casa común.  No parece fácil conciliar nuestras preferencias personales con esa solicitud, especialmente porque, para logarlo, hace falta algo que escasea más que el algarrobobo: autoridad.","peru21",2015-07-15,". Que nos encontramos alejados de la Iglesia, nos hemos sentido tocados por la novedad y profundidad de su mensaje, será importante flexionar sobre su última encíclica “Laudato Si”, en cuya introducción ya nos habla de la importancia de proteger el medio ambiente y de la necesidad imperiosa de cuidar la casa común.  No parece fácil conciliar nuestras preferencias personales con esa solicitud, especialmente porque, para logarlo, hace falta algo que escasea más que el algarrobobo: autoridad.","-1","Unknown",1e-04,"790","visita sumo pontifice, sumo pontifice, comunidad catolica, mensaje papal, visita papa",0.061,"1170","papa francisco, juan pablo ii, dentro iglesia catolica, vaticano agencias, visita papal",0.0172
"MEDIDAS ANTI-FENÔME DE EL NIÑO","Proyectos preventivos implementados cerca de áreas vulnerables afectadas por inundaciones causadas por el Fenômeno de El Niño.","peru21",2015-07-15,"MEDIDAS ANTI-FENÔME DE EL NIÑO. Proyectos preventivos implementados cerca de áreas vulnerables afectadas por inundaciones causadas por el Fenômeno de El Niño.","924","meteorologicas, meteorologicos, nacional meteorologia, servicio nacional meteorologia, meteorologica",0.1294,"711","frio, heladas, condiciones climaticas, lluvias, tormentas",0.1349,"1435","caso desastres, inundaciones, debido intensas precipitaciones, comunidades afectadas, desastres naturales",1
"Carlos Miguel Prieto de México dirigirá la OSNP","El director de la Orquesta Filarmónica Nacional de México, Carlos Miguel Prieto, será el invitado especial del concierto de esta noche de la Orquesta Filarmónica Nacional del Per. Evento en el Grand Theater National. Comienza a las 8 p.m.","peru21",2016-10-14,"Carlos Miguel Prieto de México dirigirá la OSNP. El director de la Orquesta Filarmónica Nacional de México, Carlos Miguel Prieto, será el invitado especial del concierto de esta noche de la Orquesta Filarmónica Nacional del Per. Evento en el Grand Theater National. Comienza a las 8 p.m.","928","concierto, conciertos, evento musical, musical, bandas",0.0539,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.2907,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.1131
"Robo sacrílego sacude templos históricos en regiones diversas","Reportaje sobre secuestros de objetos sagrados valorizados cultural y económicamente, generando preocupación social amplia.","peru21",2013-08-25,"Robo sacrílego sacude templos históricos en regiones diversas. Reportaje sobre secuestros de objetos sagrados valorizados cultural y económicamente, generando preocupación social amplia.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",1,"-1","Unknown",0.0012,"-1","Unknown",0.0565
"Editorial reflexiona sobre crisis educativas","Analizando datos globales, el artículo plantea interrogantes fundamentales sobre la efectividad de inversiones públicas destinadas a mejorar estándares educativos. Sugiere replantear métodos pedagógicos tradicionales y fomentar innovaciones curriculares adaptativas.","peru21",2013-11-09,"Editorial reflexiona sobre crisis educativas. Analizando datos globales, el artículo plantea interrogantes fundamentales sobre la efectividad de inversiones públicas destinadas a mejorar estándares educativos. Sugiere replantear métodos pedagógicos tradicionales y fomentar innovaciones curriculares adaptativas.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.2958,"-1","Unknown",0.0224,"1191","ministro educacion jaime, ministro educacion, ministerio educacion, sistema educativo, educativo peruano",0.0387
"Gerardo Chavez vuelve a las galerías con la muestra ‘El pasado presente’","‘El pasado presente’, individual de Gerardo Chávez, presenta una selección de su producción realizada en los años 60 y 70.","peru21",2013-12-08,"Gerardo Chavez vuelve a las galerías con la muestra ‘El pasado presente’. ‘El pasado presente’, individual de Gerardo Chávez, presenta una selección de su producción realizada en los años 60 y 70.","-1","Unknown",0.034,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.134,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0207
"EL CORO NACIONAL DEL PERÚ Y ORQUESTA SINFNICA NACIONAL PRESENTAN CONCIERTO ‘CLASICOS DE NAVIDAD’ MAÑANA, 8 PM, GRAN TEATRO NACIONAL (SAN BORJA)","Esta noche, el público tendrá la oportunidad única de disfrutar de un concierto especial organizado conjuntamente por el Coro Nacional del Perú y la Orquesta Sinfónica Nacional. Titulado Clásicos de Navidad, el evento promete ofrecer interpretaciones magistrales de piezas navideñas tradicionales bajo la dirección artística de reconocidas figuras musicales locales.","peru21",2019-12-09,"EL CORO NACIONAL DEL PERÚ Y ORQUESTA SINFNICA NACIONAL PRESENTAN CONCIERTO ‘CLASICOS DE NAVIDAD’ MAÑANA, 8 PM, GRAN TEATRO NACIONAL (SAN BORJA). Esta noche, el público tendrá la oportunidad única de disfrutar de un concierto especial organizado conjuntamente por el Coro Nacional del Perú y la Orquesta Sinfónica Nacional. Titulado Clásicos de Navidad, el evento promete ofrecer interpretaciones magistrales de piezas navideñas tradicionales bajo la dirección artística de reconocidas figuras musicales locales.","928","concierto, conciertos, evento musical, musical, bandas",0.0603,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1972,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.1491
"Exposicíón Fotográfi ca ‘Foco Interiore’","Un colectivo de artistas con discapacidad visual exhibirá obras creadas bajo la dirección de Paul Vallejos en el Instituto Cultural Peruano-Norteamericano (ICPNA) ubicado en el centro de Lima. Esta iniciativa destaca cómo las barreras físicas pueden transformarse en oportunidades creativas únicas.","peru21",2019-02-28,"Exposicíón Fotográfi ca ‘Foco Interiore’. Un colectivo de artistas con discapacidad visual exhibirá obras creadas bajo la dirección de Paul Vallejos en el Instituto Cultural Peruano-Norteamericano (ICPNA) ubicado en el centro de Lima. Esta iniciativa destaca cómo las barreras físicas pueden transformarse en oportunidades creativas únicas.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",1,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.3214,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.1018
